uid,datetime,latitude,longitude,cluster
1384,2018-04-20 17:00:58,-1.30576091270094,36.8220123247268,1
1385,2018-04-20 17:09:58,-1.305448430266,36.8251233957553,1
1386,2018-04-20 17:56:28,-1.30009508529484,36.8238981216464,1
1387,2018-04-20 18:20:59,-1.2746175107076698,36.8242779033165,1
1388,2018-04-20 18:38:28,-1.30525219528147,36.82638832164261,1
1389,2018-04-20 20:22:28,-1.30921751767361,36.7278085643515,4
1390,2018-04-20 20:35:28,-1.30921751767361,36.7278085643515,4
1391,2018-04-20 21:38:58,-1.31552601051933,36.8241710032726,1
1392,2018-04-20 22:48:58,-1.30921751767361,36.7278085643515,4
1393,2018-04-20 23:59:58,-1.33802764032233,36.7733510884317,4
1394,2018-04-21 02:21:28,-1.32301041038723,36.8989828032384,1
1395,2018-04-21 11:24:28,-1.26759001060367,36.9252533033017,1
1396,2018-04-21 12:04:28,-1.30975131061225,36.7732658032966,4
1397,2018-04-21 12:31:28,-1.1309625701160502,36.982057686457296,2
1398,2018-04-21 12:58:28,-1.16449581551548,36.9578419517127,2
1399,2018-04-21 13:24:58,-1.26032927184971,36.77084896994271,4
1400,2018-04-21 13:41:28,-1.22352157385322,36.6634203278085,4
1401,2018-04-21 14:23:28,-1.3646631184616398,36.9116420588384,1
1402,2018-04-21 14:36:58,-1.26032854423438,36.7708487699924,4
1403,2018-04-21 20:45:28,-1.0716495779348,37.0461241357681,2
1404,2018-04-21 21:00:28,-1.26433113609309,36.7469843524426,4
1405,2018-04-21 21:24:58,-1.21863695424949,36.8913614321549,1
1406,2018-04-21 21:25:28,-1.20361355039397,36.9173289010703,1
1407,2018-04-21 21:25:29,-1.2105657951967,36.908186329012295,1
1408,2018-04-21 21:30:58,-1.20374433073791,36.917527483384,1
1409,2018-04-21 21:31:58,-1.20374433073791,36.917527483384,1
1410,2018-04-21 21:35:58,-1.06796201135107,37.0512400035212,2
1411,2018-04-21 21:47:58,-1.28150891067191,36.825373903316205,1
1412,2018-04-21 21:59:58,-1.2105657951967,36.908186329012295,1
1413,2018-04-21 22:04:59,-1.2970143834143,36.875657998600296,1
1414,2018-04-21 22:08:28,-1.2562189748168,36.8552681770652,1
1415,2018-04-21 22:11:58,-1.29691499633941,36.87557309012271,1
1416,2018-04-21 22:17:28,-1.2969679606938702,36.8756516282502,1
1417,2018-04-21 22:26:28,-1.2970143834143,36.875657998600296,1
1418,2018-04-21 22:26:58,-1.2970143834143,36.875657998600296,1
1419,2018-04-21 22:32:28,-1.20365963545347,36.9160312416939,1
1420,2018-04-22 05:11:58,-1.52871904629841,37.126857951668896,3
1421,2018-04-22 07:55:28,-1.52903200916758,37.126661002895496,3
1422,2018-04-22 10:57:58,-1.26433765203423,36.748566930433896,4
1423,2018-04-22 14:13:58,-1.51906810903447,37.2613335028621,3
1424,2018-04-22 14:33:59,-1.32664980829448,36.8456175957835,1
1425,2018-04-22 14:50:29,-1.28656361064876,36.8255550033096,1
1426,2018-04-22 14:54:28,-1.39562837594942,36.9410248694783,1
1427,2018-04-22 14:58:28,-1.29959172529563,36.8243104116466,1
1428,2018-04-22 15:09:28,-1.29990335841306,36.824151932,1
1429,2018-04-22 15:27:28,-1.2970562500289098,36.86426711274579,1
1430,2018-04-22 15:44:59,-1.39562837594942,36.9410248694783,1
1431,2018-04-22 15:52:28,-1.39562837594942,36.9410248694783,1
1432,2018-04-22 15:53:29,-1.39562837594942,36.9410248694783,1
1433,2018-04-22 16:01:58,-1.39562837594942,36.9410248694783,1
1434,2018-04-22 16:25:28,-1.39562837594942,36.9410248694783,1
1435,2018-04-22 16:34:58,-1.39562837594942,36.9410248694783,1
1436,2018-04-22 16:41:58,-1.51906810903447,37.2613335028621,3
1437,2018-04-22 16:44:28,-1.39562837594942,36.9410248694783,1
1438,2018-04-22 16:49:29,-1.39562837594942,36.9410248694783,1
1439,2018-04-22 17:40:58,-1.31031126045252,36.8915215032592,1
1440,2018-04-22 18:04:28,-1.39562837594942,36.9410248694783,1
1441,2018-04-22 20:22:59,-1.30517056528167,36.82638467164261,1
1442,2018-04-22 22:28:28,-1.31095331050932,36.8476114032708,1
1443,2018-04-23 05:26:28,-1.22575611087278,36.8849726032901,1
1444,2018-04-23 06:53:58,-1.2453560107806598,36.8676520033494,1
1445,2018-04-23 07:19:28,-1.27493381149678,36.8234167409223,1
1446,2018-04-23 07:52:28,-1.3256413104421798,36.848093603251705,1
1447,2018-04-23 08:23:58,-1.32319341039143,36.895146503239495,1
1448,2018-04-23 10:27:59,-0.685457013265962,36.965128204053,2
1449,2018-04-23 10:35:28,-1.27308891073749,36.8046016033339,1
1450,2018-04-23 12:33:28,-1.46107358539872,36.9639318060297,3
1451,2018-04-23 15:07:28,-1.24470155700656,36.866803492332,1
1452,2018-04-23 15:28:28,-1.25342651072563,36.8815276033344,1
1453,2018-04-23 17:46:28,-1.29835777705315,36.8864014706279,1
1454,2018-04-23 20:49:28,-1.25198220374036,36.85991878909911,1
1455,2018-04-24 05:48:28,-1.34438868979863,36.9026322461547,1
1456,2018-04-24 05:50:58,-1.33139815369328,36.8885547604,1
1457,2018-04-24 05:52:28,-1.33139815369328,36.8885547604,1
1458,2018-04-24 05:59:58,-1.3298706272473302,36.8557900831397,1
1459,2018-04-24 06:20:28,-1.32850216365101,36.8529131200586,1
1460,2018-04-24 06:25:58,-1.33139815369328,36.8885547604,1
1461,2018-04-24 06:31:28,-1.32956976574454,36.855826213763706,1
1462,2018-04-24 06:35:58,-1.26032854423438,36.7708487699924,4
1463,2018-04-24 06:36:29,-1.26426660944345,36.74698523415729,4
1464,2018-04-24 06:41:28,-1.32983701041026,36.8558095032721,1
1465,2018-04-24 06:46:59,-1.33139815369328,36.8885547604,1
1466,2018-04-24 06:55:58,-1.34438868979863,36.9026322461547,1
1467,2018-04-24 07:03:29,-1.2325985108307,36.873749503364,1
1468,2018-04-24 07:03:58,-1.32983701041026,36.8558095032721,1
1469,2018-04-24 07:08:28,-1.33143606788501,36.8885257668545,1
1470,2018-04-24 07:25:58,-1.29595969529771,36.7818894617969,4
1471,2018-04-24 07:28:28,-1.3262893522840702,36.85017070182621,1
1472,2018-04-24 08:07:58,-1.3453435985574902,36.902495695366895,1
1473,2018-04-24 08:12:58,-1.34536401037303,36.902474503745296,1
1474,2018-04-24 08:16:29,-1.3444590051428795,36.90255400160471,1
1475,2018-04-24 08:17:59,-1.3444590051428795,36.90255400160471,1
1476,2018-04-24 08:21:58,-1.33139815369328,36.8885547604,1
1477,2018-04-24 21:36:58,-1.21906719968389,36.8917852095321,1
1478,2018-04-24 21:46:28,-1.21863695424949,36.8913614321549,1
1479,2018-04-24 21:48:58,-1.21906719968389,36.8917852095321,1
1480,2018-04-24 22:17:28,-1.20374433073791,36.917527483384,1
1481,2018-04-25 06:01:58,-1.18593571550023,36.906668761707,1
1482,2018-04-25 07:15:28,-1.19834141095028,36.9016211033994,1
1483,2018-04-25 07:35:28,-1.1960298430744198,36.90172862712139,1
1484,2018-04-25 07:51:58,-1.18593571550023,36.906668761707,1
1485,2018-04-25 10:14:29,-1.28971661943614,36.8100013400168,1
1486,2018-04-25 10:48:29,-1.19834141095028,36.9016211033994,1
1487,2018-04-25 12:06:29,-1.27306111238582,36.8129184019364,1
1488,2018-04-25 13:21:59,-1.32254706026042,36.8430337529755,1
1489,2018-04-25 14:33:58,-1.32375094669638,36.7979303498989,1
1490,2018-04-25 16:51:57,-0.685457013265962,36.965128204053,2
1491,2018-04-25 21:18:28,-1.22516343085179,36.8834791833704,1
1492,2018-04-26 06:01:28,-1.25640151074036,36.8552620033542,1
1493,2018-04-26 06:13:58,-1.25641987343312,36.8552761028285,1
1494,2018-04-26 06:16:59,-1.25640151074036,36.8552620033542,1
1495,2018-04-26 08:30:28,-1.2562189748168,36.8552681770652,1
1496,2018-04-26 08:54:58,-1.30491751831779,36.8265130020267,1
1497,2018-04-26 09:25:28,-1.3107593053357098,36.7246654316555,4
1498,2018-04-26 10:07:29,-1.33443661035642,36.8831876032289,1
1499,2018-04-26 10:11:28,-1.11907251168763,36.6184080035925,4
1500,2018-04-26 11:18:58,-1.21863695424949,36.8913614321549,1
1501,2018-04-26 12:11:58,-1.21906719968389,36.8917852095321,1
1502,2018-04-26 12:31:28,-1.21863695424949,36.8913614321549,1
1503,2018-04-26 12:37:28,-1.21863695424949,36.8913614321549,1
1504,2018-04-26 12:58:28,-1.21863695424949,36.8913614321549,1
1505,2018-04-26 13:40:28,-1.33157554166341,36.7835747743418,4
1506,2018-04-26 17:35:28,-1.24568710454935,36.679327669095294,4
1507,2018-04-26 18:04:58,-1.24639036077008,36.879987753345205,1
1508,2018-04-26 18:09:28,-1.34296797047441,36.7665557232083,4
1509,2018-04-26 18:42:29,-1.27493381149678,36.8234167409223,1
1510,2018-04-26 21:01:58,-1.2562189748168,36.8552681770652,1
1511,2018-04-26 21:15:58,-1.2521874020910702,36.8593670969785,1
1512,2018-04-27 07:46:28,-1.24478301088143,36.866854236923,1
1513,2018-04-27 08:02:28,-1.24470155700656,36.866803492332,1
1514,2018-04-27 10:51:58,-1.11802464119581,37.0098691971455,2
1515,2018-04-27 11:55:59,-1.32027301063747,36.717670003301,4
1516,2018-04-27 13:34:58,-1.32493171052967,36.7838831032735,4
1517,2018-04-27 14:52:58,-1.28513841063762,36.8389258033071,1
1518,2018-04-27 16:59:28,-1.24470155700656,36.866803492332,1
1519,2018-04-27 18:22:28,-1.33143606788501,36.8885257668545,1
1520,2018-04-27 18:32:58,-1.1065813556103,37.01540148174121,2
1521,2018-04-30 06:06:13,-1.25936693070694,36.843122763198,1
1522,2018-04-30 06:12:43,-1.25936693070694,36.843122763198,1
1523,2018-04-30 06:21:43,-1.26232291070577,36.865900803328,1
1524,2018-04-30 15:40:24,-1.3444590051428795,36.90255400160471,1
1525,2018-04-30 20:09:24,-1.32567794462265,36.8480729403738,1
1526,2018-04-30 21:23:54,-1.11802464119581,37.0098691971455,2
1527,2018-04-30 22:57:54,-1.0576958114234,37.0325732035408,2
1528,2018-04-30 22:58:24,-1.0576958114234,37.0325732035408,2
1529,2018-05-01 07:49:24,-1.32353649834444,36.84444245058421,1
1530,2018-05-01 07:49:24,-1.32353649834444,36.84444245058421,1
1531,2018-05-01 18:10:25,-1.34079171061128,36.6667333032909,4
1532,2018-05-01 18:54:24,-1.2374144193034,36.8438361299349,1
1533,2018-05-01 21:30:24,-1.32956976574454,36.855826213763706,1
1534,2018-05-01 21:39:24,-1.33136020360679,36.862594325845606,1
1535,2018-05-02 06:50:24,-1.35227817302708,36.7629537310735,4
1536,2018-05-02 07:01:54,-1.3522471842738102,36.7629592711869,4
1537,2018-05-02 07:13:24,-0.954615505070722,37.1076655602104,2
1538,2018-05-02 07:30:25,-1.1312573980829,36.9809724274912,2
1539,2018-05-02 07:33:24,-1.2852865105668798,36.8840535032869,1
1540,2018-05-02 07:35:24,-1.3522471842738102,36.7629592711869,4
1541,2018-05-02 07:38:24,-1.25019303082078,36.8207532433586,1
1542,2018-05-02 07:44:54,-1.28539222574599,36.8832627885051,1
1543,2018-05-02 07:45:54,-1.28539222574599,36.8832627885051,1
1544,2018-05-02 07:47:54,-1.2852865105668798,36.8840535032869,1
1545,2018-05-02 08:49:54,-1.30214351058975,36.8167432032923,1
1546,2018-05-02 09:03:24,-1.28892801062434,36.8359610033032,1
1547,2018-05-02 09:35:54,-1.28539222574599,36.8832627885051,1
1548,2018-05-02 10:32:24,-1.28253481066924,36.82390660331539,1
1549,2018-05-02 11:21:24,-1.31658533647308,36.8338252215048,1
1550,2018-05-02 11:53:24,-1.3160098148403,36.8137448763399,1
1551,2018-05-02 11:54:24,-1.18987571947112,36.8395692911125,1
1552,2018-05-02 12:22:24,-1.29681331444998,36.876311789467394,1
1553,2018-05-02 12:22:54,-1.29681331444998,36.876311789467394,1
1554,2018-05-02 14:19:24,-1.14923796102426,36.6670427033374,4
1555,2018-05-02 16:01:24,-1.2819755105763202,36.8964886032925,1
1556,2018-05-02 17:45:54,-1.28539222574599,36.8832627885051,1
1557,2018-05-02 17:46:54,-1.2981747599023898,36.8006529216,1
1558,2018-05-02 18:10:54,-1.30561891062837,36.775310203301295,4
1559,2018-05-02 18:33:54,-1.22568351084755,36.884932203369296,1
1560,2018-05-02 18:54:54,-1.2575150107746298,36.830224003345705,1
1561,2018-05-02 20:06:56,-1.28144191049276,36.9617414032718,1
1562,2018-05-02 20:39:25,-1.28997647737896,36.7703498699828,4
1563,2018-05-02 20:39:54,-1.28997647737896,36.7703498699828,4
1564,2018-05-02 22:01:24,-1.26744143487214,36.8355184023121,1
1565,2018-05-02 22:11:54,-1.2453560107806598,36.8676520033494,1
1566,2018-05-02 22:14:24,-1.24470155700656,36.866803492332,1
1567,2018-05-02 22:21:54,-1.24478301088143,36.866854236923,1
1568,2018-05-02 22:50:54,-1.24478301088143,36.866854236923,1
1569,2018-05-02 23:19:24,-1.28511461065052,36.8292343033103,1
1570,2018-05-03 05:58:54,-1.33143606788501,36.8885257668545,1
1571,2018-05-03 06:01:54,-1.33143606788501,36.8885257668545,1
1572,2018-05-03 06:02:24,-1.33143606788501,36.8885257668545,1
1573,2018-05-03 06:22:24,-1.27493381149678,36.8234167409223,1
1574,2018-05-03 08:37:24,-1.3787514263402,36.7700219697276,4
1575,2018-05-03 10:57:54,-1.33143606788501,36.8885257668545,1
1576,2018-05-03 11:01:24,-1.33210371027724,36.92618070314921,1
1577,2018-05-03 12:23:54,-1.34438868979863,36.9026322461547,1
1578,2018-05-03 17:35:24,-1.09214923624384,37.0329252226264,2
1579,2018-05-03 17:42:24,-1.28126521067655,36.8227376033174,1
1580,2018-05-03 17:44:24,-1.09214923624384,37.0329252226264,2
1581,2018-05-03 18:35:24,-1.20374433073791,36.917527483384,1
1582,2018-05-03 18:42:24,-1.20374433073791,36.917527483384,1
1583,2018-05-03 18:47:24,-1.02439791153176,37.0670170035734,2
1584,2018-05-03 19:19:54,-1.2970143834142198,36.875657998600296,1
1585,2018-05-03 19:38:54,-1.22575611087278,36.8849726032901,1
1586,2018-05-03 20:03:54,-1.21797781086762,36.8962966033757,1
1587,2018-05-03 20:16:24,-1.11720711118115,37.00827840347071,2
1588,2018-05-03 20:25:54,-1.11720711118115,37.00827840347071,2
1589,2018-05-03 20:39:24,-1.11720711118115,37.00827840347071,2
1590,2018-05-03 20:51:54,-1.11720711118115,37.00827840347071,2
1591,2018-05-03 21:15:54,-1.11720711118115,37.00827840347071,2
1592,2018-05-03 21:39:24,-1.11802464119581,37.0098691971455,2
1593,2018-05-03 22:09:54,-1.3308545104153102,36.86446750308671,1
1594,2018-05-03 22:25:54,-1.11720711118115,37.00827840347071,2
1595,2018-05-04 06:15:24,-1.24478301088143,36.866854236923,1
1596,2018-05-04 08:41:24,-1.24373501091965,36.768225003385794,4
1597,2018-05-04 12:43:24,-1.2842698107701205,36.741037903339794,4
1598,2018-05-04 13:56:54,-1.09214923624384,37.0329252226264,2
1599,2018-05-04 18:33:24,-1.06796201135107,37.05124000352129,2
1600,2018-05-04 19:42:54,-1.25908001094157,36.7780300032778,4
1601,2018-05-04 20:14:24,-1.27781531129998,36.9690020535827,1
1602,2018-05-05 00:34:24,-1.23380161279392,36.8731698056836,1
1603,2018-05-05 05:29:54,-1.28322629853161,36.830118351014,1
1604,2018-05-05 05:30:54,-1.28157365993785,36.8279552984782,1
1605,2018-05-05 06:46:24,-1.14923796102426,36.6670427033374,4
1606,2018-05-05 07:10:54,-1.20374433073791,36.917527483384,1
1607,2018-05-05 07:13:24,-1.14924411109529,36.9620097034438,2
1608,2018-05-05 08:52:54,-1.27508676096317,36.8236817033716,1
1609,2018-05-05 09:15:24,-1.23103154439899,36.8775973348898,1
1610,2018-05-05 12:28:24,-1.33430683652177,36.7795050006036,4
1611,2018-05-05 12:52:24,-1.33583299383184,36.77677045900921,4
1612,2018-05-05 14:08:54,-1.21863695424949,36.8913614321549,1
1613,2018-05-06 02:27:54,-1.28539222574599,36.8832627885051,1
1614,2018-05-06 07:14:24,-1.27248522823729,36.8140043258423,1
1615,2018-05-06 07:21:24,-1.27248522823729,36.8140043258423,1
1616,2018-05-06 13:58:24,-1.26261808449677,36.7185235021257,4
1617,2018-05-06 16:00:54,-1.26426660944345,36.74698523415729,4
1618,2018-05-06 16:14:54,-1.26453606094829,36.7387774533703,4
1619,2018-05-06 19:24:54,-1.26744143487214,36.8355184023121,1
1620,2018-05-06 19:56:24,-1.3221310434486298,36.707482226331,4
1621,2018-05-06 21:39:54,-1.26433113609309,36.7469843524426,4
1622,2018-05-07 06:08:54,-1.31963276778804,36.8379822621182,1
1623,2018-05-07 06:33:54,-1.24479261558771,36.8676989548545,1
1624,2018-05-07 06:35:54,-1.2047652295034,36.7866856159454,4
1625,2018-05-07 06:52:54,-1.2233753109887,36.785733603404296,4
1626,2018-05-07 06:59:54,-1.3089846205338798,36.835691743277295,1
1627,2018-05-07 07:35:54,-1.30921751767361,36.7278085643515,4
1628,2018-05-07 07:50:54,-1.26032854423438,36.7708487699924,4
1629,2018-05-07 07:54:54,-1.30921751767361,36.7278085643515,4
1630,2018-05-07 07:55:24,-1.30921751767361,36.7278085643515,4
1631,2018-05-07 08:11:54,-1.26305121247365,36.763820119463205,4
1632,2018-05-07 08:14:54,-1.26378897205483,36.7639349848911,4
1633,2018-05-07 08:20:54,-1.2311885512248,36.6701635402351,4
1634,2018-05-07 08:28:24,-1.26220449317231,36.8665473616736,1
1635,2018-05-07 08:33:24,-1.26378897205483,36.7639349848911,4
1636,2018-05-07 09:10:54,-1.28443181057705,36.8874389032922,1
1637,2018-05-07 09:30:24,-1.36413761018546,36.9121154031781,1
1638,2018-05-07 12:44:42,-0.685457013265962,36.965128204053,2
1639,2018-05-07 15:28:24,-1.32815651050347,36.8707640046704,1
1640,2018-05-07 15:50:24,-1.18143901117524,36.9380360033818,1
1641,2018-05-07 15:56:24,-1.26914301074553,36.8325853700047,1
1642,2018-05-07 16:17:24,-1.26680754579467,36.8346389023024,1
1643,2018-05-07 16:23:24,-1.18143901117524,36.9380360033818,1
1644,2018-05-07 19:33:24,-1.95982900730381,37.1261702023426,0
1645,2018-05-07 19:43:54,-1.11667001048199,37.5333300032964,2
1646,2018-05-07 19:50:24,-1.25558158388327,36.7970584187818,4
1647,2018-05-07 21:24:24,-1.32343962050059,36.7080832744743,4
1648,2018-05-08 05:51:54,-1.22572351346483,36.8849485172725,1
1649,2018-05-08 05:52:24,-1.22572351346483,36.8849485172725,1
1650,2018-05-08 05:52:54,-1.25002537148201,36.8211229213831,1
1651,2018-05-08 06:00:54,-1.25014875693816,36.8214609907696,1
1652,2018-05-08 06:56:54,-1.25936693070694,36.843122763198,1
1653,2018-05-08 06:58:54,-1.33195702932342,36.7835609485933,4
1654,2018-05-08 08:15:54,-1.10401841165395,36.6968636035874,4
1655,2018-05-08 09:14:24,-1.4593590950863502,37.007467623477,3
1656,2018-05-08 09:28:54,-1.33025064952415,36.866555401731205,1
1657,2018-05-08 13:22:54,-1.29941764956175,36.886100766969,1
1658,2018-05-08 15:27:54,-1.27308891073749,36.8046016033339,1
1659,2018-05-08 17:58:24,-1.32758571051182,36.7883463032686,1
1660,2018-05-08 18:09:24,-1.32758571051182,36.7883463032686,1
1661,2018-05-08 18:17:54,-1.2561550107479098,36.8552190033394,1
1662,2018-05-08 20:48:24,-1.26744143487214,36.8355184023121,1
1663,2018-05-08 21:06:54,-1.25592723841292,36.6954911034031,4
1664,2018-05-08 21:11:24,-1.26744143487214,36.8355184023121,1
1665,2018-05-08 21:18:24,-1.26058993504824,36.7185158632065,4
1666,2018-05-09 05:14:24,-1.26058993504824,36.7185158632065,4
1667,2018-05-09 05:54:24,-1.2622707575670702,36.7265400227758,4
1668,2018-05-09 05:58:54,-1.26261808449677,36.7185235021257,4
1669,2018-05-09 05:59:24,-1.26261808449677,36.7185235021257,4
1670,2018-05-09 06:03:54,-1.26058993504824,36.7185158632065,4
1671,2018-05-09 06:19:54,-1.26261808449677,36.7185235021257,4
1672,2018-05-09 06:19:54,-1.26058993504824,36.7185158632065,4
1673,2018-05-09 06:26:54,-1.26058993504824,36.7185158632065,4
1674,2018-05-09 06:27:54,-1.26261808449677,36.7185235021257,4
1675,2018-05-09 06:28:24,-1.26058993504824,36.7185158632065,4
1676,2018-05-09 06:29:54,-1.32815651050347,36.8707640046704,1
1677,2018-05-09 06:37:24,-1.26058993504824,36.7185158632065,4
1678,2018-05-09 06:39:24,-1.26261808449677,36.7185235021257,4
1679,2018-05-09 06:39:54,-1.26261808449677,36.7185235021257,4
1680,2018-05-09 06:50:54,-1.33143606788501,36.8885257668545,1
1681,2018-05-09 06:53:24,-1.26261808449677,36.7185235021257,4
1682,2018-05-09 06:55:54,-1.26261808449677,36.7185235021257,4
1683,2018-05-09 06:58:24,-1.26261808449677,36.7185235021257,4
1684,2018-05-09 07:00:54,-1.26261808449677,36.7185235021257,4
1685,2018-05-09 07:01:24,-1.26085051092832,36.7167340033764,4
1686,2018-05-09 07:03:24,-1.25590141063773,36.69550015789829,4
1687,2018-05-09 07:03:54,-1.26058993504824,36.7185158632065,4
1688,2018-05-09 07:04:54,-1.26087391546054,36.7167386502027,4
1689,2018-05-09 07:06:54,-1.33139815369328,36.8885547604,1
1690,2018-05-09 07:07:24,-1.26087391546054,36.7167386502027,4
1691,2018-05-09 07:09:24,-1.26261808449677,36.7185235021257,4
1692,2018-05-09 07:10:24,-1.26087391546054,36.7167386502027,4
1693,2018-05-09 07:10:54,-1.26087391546054,36.7167386502027,4
1694,2018-05-09 07:11:24,-1.26261808449677,36.7185235021257,4
1695,2018-05-09 07:11:24,-1.2319320376282,36.6682338785344,4
1696,2018-05-09 07:18:54,-1.33139815369328,36.8885547604,1
1697,2018-05-09 07:20:24,-1.26261808449677,36.7185235021257,4
1698,2018-05-09 07:28:54,-1.26058993504824,36.7185158632065,4
1699,2018-05-09 07:30:54,-1.26085051092832,36.7167340033764,4
1700,2018-05-09 07:32:24,-1.26087391546054,36.7167386502027,4
1701,2018-05-09 07:32:54,-1.26087391546054,36.7167386502027,4
1702,2018-05-09 07:36:24,-1.26261808449677,36.7185235021257,4
1703,2018-05-09 07:38:54,-1.26085051092832,36.7167340033764,4
1704,2018-05-09 07:38:54,-1.26085051092832,36.7167340033764,4
1705,2018-05-09 07:39:24,-1.26058993504824,36.7185158632065,4
1706,2018-05-09 07:43:24,-1.2833060106614498,36.8271530033133,1
1707,2018-05-09 07:48:24,-1.26058993504824,36.7185158632065,4
1708,2018-05-09 07:49:24,-1.26087391546054,36.7167386502027,4
1709,2018-05-09 07:49:24,-1.26085051092832,36.7167340033764,4
1710,2018-05-09 07:49:54,-1.26085051092832,36.7167340033764,4
1711,2018-05-09 07:50:24,-1.26058993504824,36.7185158632065,4
1712,2018-05-09 07:58:24,-1.26087391546054,36.7167386502027,4
1713,2018-05-09 08:00:24,-1.1702846111595702,36.8404428034557,1
1714,2018-05-09 08:14:54,-1.29860819533962,36.7607322116575,4
1715,2018-05-09 08:19:54,-1.33139815369328,36.8885547604,1
1716,2018-05-09 08:35:54,-1.26426660944345,36.74698523415729,4
1717,2018-05-09 08:50:54,-1.26058993504824,36.7185158632065,4
1718,2018-05-09 08:57:54,-1.26058993504824,36.7185158632065,4
1719,2018-05-09 09:02:54,-1.26058993504824,36.7185158632065,4
1720,2018-05-09 09:06:24,-1.26058993504824,36.7185158632065,4
1721,2018-05-09 09:47:24,-1.2592257585231,36.7811318304235,4
1722,2018-05-09 10:28:24,-1.26058993504824,36.7185158632065,4
1723,2018-05-09 10:56:54,-1.21120584993076,36.8746188770605,1
1724,2018-05-09 13:08:24,-1.33167731036268,36.8878734032309,1
1725,2018-05-09 13:27:54,-1.27986161087183,36.8251532526025,1
1726,2018-05-09 14:01:24,-1.26058993504824,36.7185158632065,4
1727,2018-05-09 14:25:54,-1.32385994649529,36.799294920465705,1
1728,2018-05-09 14:41:54,-1.26058993504824,36.7185158632065,4
1729,2018-05-09 14:51:24,-1.32559992705075,36.7944915304479,1
1730,2018-05-09 14:51:54,-1.32559992705075,36.7944915304479,1
1731,2018-05-09 16:16:24,-1.32540219602396,36.8481301588456,1
1732,2018-05-09 16:20:54,-1.33139815369328,36.8885547604,1
1733,2018-05-09 16:21:54,-1.3253865103345002,36.8481390031765,1
1734,2018-05-09 16:39:24,-1.32746659850345,36.8521909850858,1
1735,2018-05-09 18:15:54,-1.2624413357035802,36.7271194777012,4
1736,2018-05-09 18:52:54,-1.20223411101595,36.8383870034148,1
1737,2018-05-09 18:53:24,-1.20223411101595,36.8383870034148,1
1738,2018-05-09 19:53:54,-1.26744143487214,36.8355184023121,1
1739,2018-05-09 21:13:54,-1.2262090019463,36.9160473272924,1
1740,2018-05-09 21:14:24,-1.2262090019463,36.9160473272924,1
1741,2018-05-10 08:12:54,-1.4311140649083602,36.9636328215386,3
1742,2018-05-10 09:15:54,-1.32765601063872,36.6912230033,4
1743,2018-05-10 10:01:24,-1.4311140649083602,36.9636328215386,3
1744,2018-05-10 10:02:24,-1.4354819474804,36.9722119352453,3
1745,2018-05-10 10:43:24,-1.4311140649083602,36.9636328215386,3
1746,2018-05-10 10:46:54,-1.29099351062532,36.828092303303,1
1747,2018-05-10 11:25:24,-1.4354875096789097,36.971966502737104,3
1748,2018-05-10 13:05:54,-1.37117389028486,36.91908700244311,1
1749,2018-05-10 13:36:24,-1.25908001094157,36.7780300032778,4
1750,2018-05-10 15:06:54,-1.48313562213472,37.0482844716554,3
1751,2018-05-10 15:23:24,-1.28238731036264,36.7898967035239,4
1752,2018-05-10 15:49:54,-1.48313562213472,37.0482844716554,3
1753,2018-05-10 16:02:24,-1.38968051003861,36.93583200314,1
1754,2018-05-10 16:06:54,-1.39570413032209,36.9408923366008,1
1755,2018-05-10 16:43:54,-1.34298367614799,36.7666776793119,4
1756,2018-05-10 16:44:24,-1.34298367614799,36.7666776793119,4
1757,2018-05-10 17:43:24,-1.42015397803976,36.9540057070732,3
1758,2018-05-10 18:25:54,-1.27824261069195,36.82145120332171,1
1759,2018-05-10 19:30:54,-1.20361355039397,36.9173289010703,1
1760,2018-05-10 20:02:24,-1.20361355039397,36.9173289010703,1
1761,2018-05-10 20:41:24,-1.30791722197195,36.81942218804829,1
1762,2018-05-10 21:36:54,-1.20678001106597,36.784640003426105,4
1763,2018-05-10 21:42:54,-1.33583299383184,36.77677045900921,4
1764,2018-05-10 22:11:54,-1.48313562213472,37.0482844716554,3
1765,2018-05-11 06:13:24,-1.3298706272473302,36.8557900831397,1
1766,2018-05-11 08:10:54,-1.29914280926961,36.8067951518385,1
1767,2018-05-11 08:48:24,-1.24478301088143,36.866854236923,1
1768,2018-05-11 09:23:24,-1.28492051056349,36.8960417032888,1
1769,2018-05-11 10:21:54,-1.24887441077013,36.863461903346206,1
1770,2018-05-11 16:43:24,-1.20374433073791,36.917527483384,1
1771,2018-05-11 16:43:54,-1.20374433073791,36.917527483384,1
1772,2018-05-11 17:42:24,-1.19729111092265,36.92622560339289,1
1773,2018-05-11 17:57:24,-1.23928341092198,36.781310803385104,4
1774,2018-05-11 18:11:24,-1.20160175138436,36.9190524079466,1
1775,2018-05-11 19:12:24,-1.24639036077008,36.879987753345205,1
1776,2018-05-11 19:55:24,-1.3453435985574902,36.902495695366895,1
1777,2018-05-11 19:56:24,-1.3453435985574902,36.902495695366895,1
1778,2018-05-11 21:06:54,-1.5241288395531598,37.1200078625206,3
1779,2018-05-11 21:37:54,-1.31075901057298,36.7997843032866,1
1780,2018-05-11 21:49:54,-1.32993671085357,36.87100697240471,1
1781,2018-05-11 21:49:54,-1.22888321108489,36.6933650034268,4
1782,2018-05-12 09:47:24,-1.14924411109529,36.9620097034438,2
