uid,datetime,latitude,longitude,hour,day_of_week,month,cluster,high_risk_area
1856,2018-05-17 09:39:24,-1.2649850107763898,36.8029990033448,9,3,5,0,1
1857,2018-05-17 10:30:54,-1.25592723841292,36.6954911034031,10,3,5,0,1
1858,2018-05-17 10:36:54,-1.26433113609309,36.7469843524426,10,3,5,0,1
1859,2018-05-17 12:04:54,-1.25908696095569,36.7780320708711,12,3,5,0,1
1860,2018-05-17 15:15:54,-1.24718001104322,36.661506403413206,15,3,5,0,1
1861,2018-05-17 15:19:54,-1.36413761018546,36.9121154031781,15,3,5,4,1
1862,2018-05-17 16:21:24,-1.28188821067123,36.824574803316,16,3,5,0,1
1863,2018-05-17 16:33:24,-1.02439791153176,37.0670170035734,16,3,5,1,0
1864,2018-05-17 16:33:54,-1.02439791153176,37.0670170035734,16,3,5,1,0
1865,2018-05-17 17:20:54,-1.3646631184616398,36.9116420588384,17,3,5,4,1
1866,2018-05-17 19:06:24,-1.30360101056916,36.827346003287,19,3,5,0,1
1867,2018-05-17 19:08:24,-1.30360101056916,36.827346003287,19,3,5,0,1
1868,2018-05-17 21:41:24,-1.26032854423438,36.7708487699924,21,3,5,0,1
1869,2018-05-17 21:48:54,-1.48333797813596,37.0485454457922,21,3,5,4,1
1870,2018-05-17 23:44:24,-1.2415450108695,36.8133200033719,23,3,5,0,1
1871,2018-05-18 06:18:54,-1.21977101102884,36.7417880031979,6,4,5,0,1
1872,2018-05-18 06:28:24,-1.26346248523744,36.7609771738299,6,4,5,0,1
1873,2018-05-18 07:27:24,-1.26032927184971,36.77084896994271,7,4,5,0,1
1874,2018-05-18 07:36:24,-1.26032927184971,36.77084896994271,7,4,5,0,1
1875,2018-05-18 08:26:24,-1.32664980829448,36.8456175957835,8,4,5,4,1
1876,2018-05-18 08:52:24,-1.2868153106459,36.8268702033089,8,4,5,0,1
1877,2018-05-18 09:52:24,-1.39188161025076,36.7663599031929,9,4,5,0,1
1878,2018-05-18 15:47:54,-1.26680754579467,36.8346389023024,15,4,5,0,1
1879,2018-05-18 15:48:24,-1.26680754579467,36.8346389023024,15,4,5,0,1
1880,2018-05-18 16:18:24,-1.2697232779603,36.8311313146191,16,4,5,0,1
1881,2018-05-18 19:12:54,-1.11830296945932,37.0097039117716,19,4,5,3,0
1882,2018-05-18 19:17:54,-1.11830296945932,37.0097039117716,19,4,5,3,0
1883,2018-05-18 19:18:24,-1.11830296945932,37.0097039117716,19,4,5,3,0
1884,2018-05-18 19:18:24,-1.11830296945932,37.0097039117716,19,4,5,3,0
1885,2018-05-18 19:21:24,-1.11830296945932,37.0097039117716,19,4,5,3,0
1886,2018-05-18 19:23:54,-1.11830296945932,37.0097039117716,19,4,5,3,0
1887,2018-05-18 19:33:24,-1.12481190358583,37.0033736340818,19,4,5,3,0
1888,2018-05-18 19:50:54,-1.11780826117638,37.00895955346989,19,4,5,3,0
1889,2018-05-18 20:05:54,-1.11780826117638,37.00895955346989,20,4,5,3,0
1890,2018-05-18 20:27:54,-1.26666621084511,36.7448637033614,20,4,5,0,1
1891,2018-05-18 20:37:54,-1.18143901117524,36.9380360033818,20,4,5,3,0
1892,2018-05-18 20:43:24,-1.30250461040879,36.9530725032473,20,4,5,4,1
1893,2018-05-18 22:04:54,-1.14923796102426,36.6670427033374,22,4,5,0,1
1894,2018-05-19 01:00:54,-1.25848881082371,36.7894732033576,1,5,5,0,1
1895,2018-05-19 07:41:54,-1.53094540897235,37.268682302844205,7,5,5,4,1
1896,2018-05-19 07:41:54,-1.33210371027724,36.92618070314921,7,5,5,4,1
1897,2018-05-19 07:57:24,-1.2837332106542,36.8311715033114,7,5,5,0,1
1898,2018-05-19 09:00:54,-1.52143818132408,37.1155095786275,9,5,5,4,1
1899,2018-05-19 10:54:54,-1.30491751831779,36.8265130020267,10,5,5,0,1
1900,2018-05-19 11:17:54,-1.29990335841306,36.824151932,11,5,5,0,1
1901,2018-05-19 11:18:24,-1.29990335841306,36.824151932,11,5,5,0,1
1902,2018-05-19 11:29:54,-1.11720711118115,37.00827840347071,11,5,5,3,0
1903,2018-05-19 13:56:54,-1.25592723841292,36.6954911034031,13,5,5,0,1
1904,2018-05-20 00:22:54,-1.3657141918232198,36.7666688297748,0,6,5,0,1
1905,2018-05-20 04:08:54,-1.26426660944345,36.74698523415729,4,6,5,0,1
1906,2018-05-20 04:58:24,-1.29995168885473,36.7837743530607,4,6,5,0,1
1907,2018-05-20 05:34:54,-1.3261974102945,36.8811002705848,5,6,5,4,1
1908,2018-05-20 07:44:54,-1.32993671085357,36.87100697240471,7,6,5,4,1
1909,2018-05-20 07:45:24,-1.32993671085357,36.87100697240471,7,6,5,4,1
1910,2018-05-20 11:06:54,-1.32956976574454,36.855826213763706,11,6,5,4,1
1911,2018-05-20 11:26:54,-1.329137010416,36.8560730032446,11,6,5,4,1
1912,2018-05-20 11:46:24,-1.32983701041026,36.855809503272,11,6,5,4,1
1913,2018-05-20 11:46:54,-1.32983701041026,36.855809503272,11,6,5,4,1
1914,2018-05-20 11:47:54,-1.45226850969849,36.979885503046496,11,6,5,4,1
1915,2018-05-20 12:04:54,-1.32983701041026,36.855809503272,12,6,5,4,1
1916,2018-05-20 17:34:54,-1.32559992705083,36.7944915304479,17,6,5,0,1
1917,2018-05-20 17:35:24,-1.32559992705083,36.7944915304479,17,6,5,0,1
1918,2018-05-20 18:01:54,-1.31782632826419,36.7774232427875,18,6,5,0,1
1919,2018-05-20 22:17:54,-1.24479261558771,36.8676989548545,22,6,5,3,0
1920,2018-05-20 23:06:54,-1.31658533647308,36.8338252215048,23,6,5,0,1
1921,2018-05-20 23:41:54,-1.28198314426726,36.8153182024525,23,6,5,0,1
1922,2018-05-21 00:45:54,-1.31658533647308,36.8338252215048,0,0,5,0,1
1923,2018-05-21 00:47:24,-1.31658533647308,36.8338252215048,0,0,5,0,1
1924,2018-05-21 06:47:54,-1.23609381079254,36.890589303354,6,0,5,3,0
1925,2018-05-21 07:00:54,-1.23609381079254,36.890589303354,7,0,5,3,0
1926,2018-05-21 07:06:54,-1.25533001096377,36.6937600033924,7,0,5,0,1
1927,2018-05-21 07:15:24,-1.23609381079254,36.890589303354,7,0,5,3,0
1928,2018-05-21 07:19:54,-1.28586101065059,36.8265680033102,7,0,5,0,1
1929,2018-05-21 07:34:24,-1.2699324107478998,36.807562203337,7,0,5,0,1
1930,2018-05-21 12:48:24,-1.21120584993076,36.8746188770605,12,0,5,3,0
1931,2018-05-21 19:47:24,-1.2167011111468602,36.8951638112694,19,0,5,3,0
1932,2018-05-21 21:11:24,-1.22575611087278,36.8849726032901,21,0,5,3,0
1933,2018-05-21 21:40:24,-1.20374433073791,36.917527483384,21,0,5,3,0
1934,2018-05-22 04:54:54,-1.28953353349598,36.949391461245,4,1,5,4,1
1935,2018-05-22 05:05:54,-1.28953353349598,36.949391461245,5,1,5,4,1
1936,2018-05-22 06:34:54,-1.36455300990085,36.9112560029711,6,1,5,4,1
1937,2018-05-22 06:42:24,-1.35977236030308,36.9073065531349,6,1,5,4,1
1938,2018-05-22 07:08:54,-1.26505819538708,36.8044670116722,7,1,5,0,1
1939,2018-05-22 07:12:54,-1.21035331104329,36.78942090342,7,1,5,0,1
1940,2018-05-22 09:52:54,-1.29970801063929,36.787362003305,9,1,5,0,1
1941,2018-05-22 10:19:24,-1.26662371084323,36.746475403361,10,1,5,0,1
1942,2018-05-22 11:18:54,-1.2642848107128402,36.8537605033293,11,1,5,0,1
1943,2018-05-22 12:05:24,-1.16947586695668,36.7003023372162,12,1,5,0,1
1944,2018-05-22 12:19:24,-1.16947586695668,36.7003023372162,12,1,5,0,1
1945,2018-05-22 12:19:54,-1.16947586695668,36.7003023372162,12,1,5,0,1
1946,2018-05-22 15:04:54,-1.2685137619317,36.8839564533881,15,1,5,3,0
1947,2018-05-22 15:16:24,-0.950058912497712,36.6006880038175,15,1,5,0,1
1948,2018-05-22 21:27:24,-1.31658533647308,36.8338252215048,21,1,5,0,1
1949,2018-05-22 23:20:54,-1.29769782625626,36.8697004335855,23,1,5,4,1
1950,2018-05-23 06:26:54,-1.2608639359911498,36.8418029074353,6,2,5,0,1
1951,2018-05-23 07:12:24,-1.4284451262343,36.960622855199496,7,2,5,4,1
1952,2018-05-23 07:16:24,-1.39562837594942,36.9410248694783,7,2,5,4,1
1953,2018-05-23 07:23:54,-2.54716260531476,36.7873657017268,7,2,5,2,0
1954,2018-05-23 07:24:54,-1.4354819474804,36.9722119352453,7,2,5,4,1
1955,2018-05-23 07:25:54,-1.4201655098815802,36.9539895031033,7,2,5,4,1
1956,2018-05-23 07:27:24,-1.4311140649083602,36.9636328215386,7,2,5,4,1
1957,2018-05-23 07:56:24,-1.42015397803976,36.9540057070732,7,2,5,4,1
1958,2018-05-23 08:38:24,-1.2871533102826205,36.8273755531548,8,2,5,0,1
1959,2018-05-23 08:38:54,-1.2871533102826205,36.8273755531548,8,2,5,0,1
1960,2018-05-23 14:35:54,-1.16947586695668,36.7003023372162,14,2,5,0,1
1961,2018-05-23 14:38:24,-1.33090440255687,36.8644741895724,14,2,5,4,1
1962,2018-05-23 15:07:54,-1.29892435544671,36.7691932753059,15,2,5,0,1
1963,2018-05-23 15:49:24,-1.31940341047921,36.8413945032619,15,2,5,4,1
1964,2018-05-23 16:16:54,-1.3522471842738102,36.7629592711869,16,2,5,0,1
1965,2018-05-23 17:28:24,-1.3285224027756002,36.8807800190644,17,2,5,4,1
1966,2018-05-23 18:16:24,-1.32993671085357,36.87100697240471,18,2,5,4,1
1967,2018-05-23 20:14:24,-1.3938265168451205,36.9393222940241,20,2,5,4,1
1968,2018-05-23 20:25:24,-1.33139815369328,36.8885547604,20,2,5,4,1
1969,2018-05-24 06:16:54,-1.29835777705315,36.8864014706279,6,3,5,4,1
1970,2018-05-24 07:28:54,-1.25936693070694,36.843122763198,7,3,5,0,1
1971,2018-05-24 08:12:24,-1.32540219602396,36.8481301588456,8,3,5,4,1
1972,2018-05-24 08:12:54,-1.32540219602396,36.8481301588456,8,3,5,4,1
1973,2018-05-24 09:18:54,-1.24639036077008,36.879987753345205,9,3,5,3,0
1974,2018-05-24 09:19:24,-1.24639036077008,36.879987753345205,9,3,5,3,0
1975,2018-05-24 09:20:54,-1.24639036077008,36.879987753345205,9,3,5,3,0
1976,2018-05-24 09:21:24,-1.24639036077008,36.879987753345205,9,3,5,3,0
1977,2018-05-24 12:26:54,-1.26462960798184,36.8019669784754,12,3,5,0,1
1978,2018-05-24 13:38:54,-1.2841550922951002,36.8243672137723,13,3,5,0,1
1979,2018-05-24 17:31:54,-1.26744143487214,36.8355184023121,17,3,5,0,1
1980,2018-05-24 18:25:24,-1.2562189748168,36.8552681770652,18,3,5,0,1
1981,2018-05-24 18:49:54,-1.2341187738706598,36.8734989333895,18,3,5,3,0
1982,2018-05-24 19:28:54,-1.26378897205483,36.7639349848911,19,3,5,0,1
1983,2018-05-24 20:50:24,-1.25590141063773,36.69550015789829,20,3,5,0,1
1984,2018-05-25 01:25:54,-1.14923796102426,36.6670427033374,1,4,5,0,1
1985,2018-05-25 02:06:24,-1.14923796102426,36.6670427033374,2,4,5,0,1
1986,2018-05-25 02:06:28,-1.14923796102426,36.6670427033374,2,4,5,0,1
1987,2018-05-25 06:02:24,-1.34153301048929,36.7574700032607,6,4,5,0,1
1988,2018-05-25 06:28:54,-1.3426767252361202,36.7665419116281,6,4,5,0,1
1989,2018-05-25 06:32:54,-1.29192813904035,36.8056978857,6,4,5,0,1
1990,2018-05-25 06:33:24,-1.35604101041853,36.7620765032421,6,4,5,0,1
1991,2018-05-25 06:59:24,-1.26733651076326,36.8049000033412,6,4,5,0,1
1992,2018-05-25 08:33:24,-1.26058993504824,36.7185158632065,8,4,5,0,1
1993,2018-05-25 08:41:54,-1.33221701063897,36.6752110032992,8,4,5,0,1
1994,2018-05-25 11:16:24,-1.2562189748168,36.8552681770652,11,4,5,0,1
1995,2018-05-25 13:10:24,-1.33143606788501,36.8885257668545,13,4,5,4,1
1996,2018-05-25 14:47:24,-1.26426660944345,36.74698523415729,14,4,5,0,1
1997,2018-05-25 14:47:54,-1.26426660944345,36.74698523415729,14,4,5,0,1
1998,2018-05-25 17:51:54,-1.12530078989231,37.0032974712197,17,4,5,3,0
1999,2018-05-25 18:11:54,-1.74095780823743,37.1290255026216,18,4,5,4,1
2000,2018-05-25 21:59:54,-1.25939231075012,36.8423208033394,21,4,5,0,1
2001,2018-05-26 07:11:54,-1.21549909291289,36.8351503322735,7,5,5,0,1
2002,2018-05-26 07:42:54,-1.37255583056238,36.92049112134529,7,5,5,4,1
2003,2018-05-26 07:52:24,-1.20994048109913,36.8331729465306,7,5,5,3,0
2004,2018-05-26 11:51:24,-1.31435138551052,36.807908528274496,11,5,5,0,1
2005,2018-05-26 15:42:24,-1.2067878109736,36.8549914034029,15,5,5,3,0
2006,2018-05-26 18:21:24,-1.24478301088143,36.866854236923,18,5,5,3,0
2007,2018-05-27 14:03:54,-1.23380161279392,36.8731698056837,14,6,5,3,0
2008,2018-05-27 14:04:54,-1.25886291168293,36.91377993561,14,6,5,3,0
2009,2018-05-27 14:49:24,-1.06796201135107,37.0512400035212,14,6,5,1,0
2010,2018-05-27 17:00:54,-1.26087324400851,36.7129815209906,17,6,5,0,1
2011,2018-05-27 17:48:24,-1.26430664162921,36.7322564463221,17,6,5,0,1
2012,2018-05-27 17:49:54,-1.26430664162921,36.7322564463221,17,6,5,0,1
2013,2018-05-27 17:50:24,-1.26430664162921,36.7322564463221,17,6,5,0,1
2014,2018-05-28 06:20:24,-1.21906719968389,36.8917852095321,6,0,5,3,0
2015,2018-05-28 06:55:54,-1.21906719968389,36.8917852095321,6,0,5,3,0
2016,2018-05-28 19:35:24,-1.26469682598379,36.8109942463684,19,0,5,0,1
2017,2018-05-28 19:42:24,-1.39769861818827,36.941652443070296,19,0,5,4,1
2018,2018-05-28 19:55:24,-1.26469682598379,36.8109942463684,19,0,5,0,1
2019,2018-05-29 16:33:54,-1.31963276778804,36.8379822621182,16,1,5,0,1
2020,2018-05-29 16:44:24,-1.3054720105748,36.8251278032412,16,1,5,0,1
2021,2018-05-29 17:18:24,-1.25017025410471,36.846600504416,17,1,5,0,1
2022,2018-05-29 18:32:24,-1.50318053847023,37.087345904428894,18,1,5,4,1
2023,2018-05-30 06:35:54,-1.2501970476712,36.820754426886296,6,2,5,0,1
2024,2018-05-30 10:22:24,-1.22552194590401,36.838804568529895,10,2,5,0,1
2025,2018-05-30 16:05:59,-0.685457013265962,36.965128204053,16,2,5,1,0
2026,2018-05-30 17:06:24,-0.685457013265962,36.965128204053,17,2,5,1,0
2027,2018-05-30 17:29:24,-1.27306111238582,36.8129184019364,17,2,5,0,1
2028,2018-05-30 19:07:24,-1.11720711118115,37.00827840347071,19,2,5,3,0
2029,2018-05-31 08:51:54,-1.26426660944345,36.74698523415729,8,3,5,0,1
2030,2018-05-31 09:05:24,-1.31538281021621,36.894604953231,9,3,5,4,1
2031,2018-05-31 10:02:24,-1.31538281021621,36.894604953231,10,3,5,4,1
2032,2018-05-31 10:03:24,-1.31339624300143,36.8933993697811,10,3,5,4,1
2033,2018-05-31 13:30:24,-1.0525818113641,37.0948756035273,13,3,5,1,0
2034,2018-05-31 17:42:54,-1.29676672621474,36.8073000465585,17,3,5,0,1
2035,2018-05-31 19:33:24,-1.26058993504824,36.7185158632065,19,3,5,0,1
2036,2018-05-31 20:02:54,-1.3003610132414198,36.7736013970563,20,3,5,0,1
2037,2018-05-31 20:11:54,-1.12481190358583,37.0033736340818,20,3,5,3,0
2038,2018-05-31 20:14:54,-1.24960801099903,36.68450837006979,20,3,5,0,1
2039,2018-05-31 20:20:24,-1.12481190358583,37.0033736340818,20,3,5,3,0
2040,2018-05-31 20:56:24,-1.11720711118115,37.00827840347071,20,3,5,3,0
2041,2018-05-31 21:15:54,-1.1309625701160502,36.982057686457296,21,3,5,3,0
2042,2018-05-31 21:16:24,-1.38968051003861,36.93583200314,21,3,5,4,1
2043,2018-05-31 21:43:54,-1.13086121114189,36.9905376034586,21,3,5,3,0
2044,2018-05-31 21:44:24,-1.12365572557973,37.0022339117321,21,3,5,3,0
2045,2018-05-31 22:52:54,-1.30011360431976,36.780501841557104,22,3,5,0,1
2046,2018-05-31 23:04:24,-1.25936693070694,36.843122763198,23,3,5,0,1
2047,2018-05-31 23:15:54,-1.13136671115066,36.982167803460605,23,3,5,3,0
2048,2018-05-31 23:20:54,-1.25936693070694,36.843122763198,23,3,5,0,1
2049,2018-06-01 00:14:24,-1.27972925143549,36.8199740844635,0,4,6,0,1
2050,2018-06-01 00:29:24,-1.28391551065813,36.8275618033124,0,4,6,0,1
2051,2018-06-01 06:50:24,-1.36309156037661,36.7643325532015,6,4,6,0,1
2052,2018-06-01 08:13:24,-0.950058912497712,36.6006880038175,8,4,6,0,1
2053,2018-06-01 09:33:24,-0.983374612299807,36.6323335037644,9,4,6,0,1
2054,2018-06-01 09:35:54,-0.950058912497712,36.6006880038175,9,4,6,0,1
2055,2018-06-01 11:46:54,-1.2970143834143,36.875657998600296,11,4,6,4,1
2056,2018-06-01 11:47:24,-1.2970143834143,36.875657998600296,11,4,6,4,1
2057,2018-06-01 11:59:24,-1.26146070341007,36.7170861938403,11,4,6,0,1
2058,2018-06-01 12:01:54,-0.950058912497712,36.6006880038175,12,4,6,0,1
2059,2018-06-01 12:14:24,-1.28391551065813,36.8275618033124,12,4,6,0,1
2060,2018-06-01 13:00:24,-0.950058912497712,36.6006880038175,13,4,6,0,1
2061,2018-06-01 16:13:54,-1.28835047012373,36.8184411510418,16,4,6,0,1
2062,2018-06-01 18:39:54,-1.2960957583149,36.8853654378624,18,4,6,4,1
2063,2018-06-02 07:46:24,-1.26680754579467,36.8346389023024,7,5,6,0,1
2064,2018-06-02 08:50:54,-1.32371301079058,36.9000985033684,8,5,6,4,1
2065,2018-06-02 08:50:54,-1.32371301079058,36.9000985033684,8,5,6,4,1
2066,2018-06-02 08:51:24,-1.32371301079058,36.9000985033684,8,5,6,4,1
2067,2018-06-02 09:03:54,-1.32371301079058,36.9000985033684,9,5,6,4,1
2068,2018-06-02 10:47:54,-1.29629481541933,36.7744803151837,10,5,6,0,1
2069,2018-06-02 10:48:24,-1.29629481541933,36.7744803151837,10,5,6,0,1
2070,2018-06-02 12:37:54,-1.27508676096317,36.8236817033716,12,5,6,0,1
2071,2018-06-02 16:45:24,-1.32817001038555,36.882528003237205,16,5,6,4,1
2072,2018-06-02 17:37:54,-1.20374433073791,36.917527483384,17,5,6,3,0
2073,2018-06-02 18:26:24,-1.22888321108489,36.6933650034268,18,5,6,0,1
2074,2018-06-02 19:14:24,-1.20374433073791,36.917527483384,19,5,6,3,0
2075,2018-06-02 19:51:54,-1.20374433073791,36.917527483384,19,5,6,3,0
2076,2018-06-02 21:04:24,-1.20311435001925,36.8334750838828,21,5,6,3,0
2077,2018-06-02 21:18:54,-1.20311117231963,36.8334605647675,21,5,6,3,0
2078,2018-06-02 21:20:54,-1.28211711067691,36.8195215833173,21,5,6,0,1
2079,2018-06-03 06:29:54,-1.3221310434486298,36.707482226331,6,6,6,0,1
2080,2018-06-03 14:13:24,-1.28892801062434,36.8359610033032,14,6,6,0,1
2081,2018-06-03 18:07:24,-1.26103034420002,36.7960493361124,18,6,6,0,1
2082,2018-06-03 18:09:24,-1.26071439525437,36.795450798958,18,6,6,0,1
2083,2018-06-03 18:14:24,-1.26937213283597,36.8058723608597,18,6,6,0,1
2084,2018-06-03 20:14:24,-1.3646631184616398,36.9116420588384,20,6,6,4,1
2085,2018-06-03 20:29:24,-1.14923796102426,36.6670427033374,20,6,6,0,1
2086,2018-06-03 22:15:54,-1.14923796102426,36.6670427033374,22,6,6,0,1
2087,2018-06-03 22:54:24,-1.21863695424949,36.8913614321549,22,6,6,3,0
2088,2018-06-04 01:54:54,-1.3719797104814,36.6583890032534,1,0,6,0,1
2089,2018-06-04 01:55:24,-1.21906719968389,36.8917852095321,1,0,6,3,0
2090,2018-06-04 05:45:24,-1.39651701025639,36.746185003193496,5,0,6,0,1
2091,2018-06-04 06:54:24,-1.29409973258449,36.796085537529,6,0,6,0,1
2092,2018-06-04 11:10:54,-1.21906719968389,36.8917852095321,11,0,6,3,0
2093,2018-06-04 11:32:54,-1.26127761069994,36.8739550033266,11,0,6,3,0
2094,2018-06-04 12:23:24,-1.28301221066244,36.827442503313605,12,0,6,0,1
2095,2018-06-04 12:27:54,-1.2642848107128402,36.8537605033293,12,0,6,0,1
2096,2018-06-04 12:34:54,-1.2642848107128402,36.8537605033293,12,0,6,0,1
2097,2018-06-04 14:29:54,-1.27788719417911,36.78500676493,14,0,6,0,1
2098,2018-06-04 15:24:54,-1.12481190358583,37.0033736340818,15,0,6,3,0
2099,2018-06-04 16:42:24,-1.12365572557973,37.0022339117321,16,0,6,3,0
2100,2018-06-04 19:57:54,-1.29765981063178,36.804424553281606,19,0,6,0,1
2101,2018-06-05 07:36:54,-1.32500330935852,36.847435278904,7,1,6,4,1
2102,2018-06-05 09:04:24,-1.20374433073791,36.917527483384,9,1,6,3,0
2103,2018-06-05 11:22:24,-1.20666301092211,36.894169003391,11,1,6,3,0
2104,2018-06-05 11:33:24,-1.1637489128811298,36.9535797011466,11,1,6,3,0
2105,2018-06-05 12:21:24,-1.1637489128811298,36.9535797011466,12,1,6,3,0
2106,2018-06-05 13:12:24,-1.16377901104483,36.9572055034381,13,1,6,3,0
2107,2018-06-05 15:26:24,-1.32540219602396,36.8481301588456,15,1,6,4,1
2108,2018-06-05 18:59:54,-1.2970143834143,36.875657998600296,18,1,6,4,1
2109,2018-06-05 19:13:54,-1.20474623553635,36.7866229117141,19,1,6,0,1
2110,2018-06-05 20:23:24,-1.2457925564158705,36.7720737191408,20,1,6,0,1
2111,2018-06-05 21:14:24,-1.2841178663209,36.8243206801125,21,1,6,0,1
2112,2018-06-05 23:10:54,-1.17979242125814,36.93917675595221,23,1,6,3,0
2113,2018-06-06 03:33:24,-1.27133371049183,36.997138903273296,3,2,6,3,0
2114,2018-06-06 06:20:24,-1.27882557810276,36.8340014034121,6,2,6,0,1
2115,2018-06-06 07:08:24,-1.21863695424949,36.8913614321549,7,2,6,3,0
2116,2018-06-06 08:26:24,-1.33964306743467,36.7712767059398,8,2,6,0,1
2117,2018-06-06 08:26:54,-1.33964306743467,36.7712767059398,8,2,6,0,1
2118,2018-06-06 09:17:24,-1.31075901057298,36.7997843032866,9,2,6,0,1
2119,2018-06-06 10:59:54,-1.34641371051296,36.72249690326571,10,2,6,0,1
2120,2018-06-06 11:40:24,-1.34641371051296,36.72249690326571,11,2,6,0,1
2121,2018-06-06 11:42:24,-1.30790591056012,36.819396603284,11,2,6,0,1
2122,2018-06-06 20:39:54,-1.2630298600013,36.7643743598987,20,2,6,0,1
2123,2018-06-06 21:13:54,-1.39570413032201,36.9408923366008,21,2,6,4,1
2124,2018-06-06 21:58:54,-1.41123250992023,36.9524278031066,21,2,6,4,1
2125,2018-06-07 02:31:54,-1.26716001071315,36.8435928033289,2,3,6,0,1
2126,2018-06-07 05:43:24,-1.2852865105668798,36.8840535032869,5,3,6,4,1
2127,2018-06-07 05:55:54,-1.20374433073791,36.917527483384,5,3,6,3,0
2128,2018-06-07 06:31:54,-1.26441171088717,36.7206153033721,6,3,6,0,1
2129,2018-06-07 06:50:24,-1.27748406069024,36.82119115333229,6,3,6,0,1
2130,2018-06-07 08:12:54,-1.36938183449018,36.917066158907296,8,3,6,4,1
2131,2018-06-07 08:49:24,-1.29909280706047,36.805056254846,8,3,6,0,1
2132,2018-06-07 14:46:54,-1.30001309532751,36.7743149616544,14,3,6,0,1
2133,2018-06-07 14:47:54,-1.31339421044283,36.8897375032539,14,3,6,4,1
2134,2018-06-07 15:43:24,-0.950058912497712,36.6006880038175,15,3,6,0,1
2135,2018-06-07 16:29:54,-1.37255583056238,36.92049112134529,16,3,6,4,1
2136,2018-06-07 21:28:54,-1.1367550592696298,36.9704573877565,21,3,6,3,0
2137,2018-06-07 21:49:54,-1.31658533647308,36.8338252215048,21,3,6,0,1
2138,2018-06-07 22:53:24,-1.31659931049483,36.8338161532564,22,3,6,0,1
2139,2018-06-08 05:26:54,-1.52903200916758,37.126661002895496,5,4,6,4,1
2140,2018-06-08 05:29:24,-1.52903200916758,37.126661002895496,5,4,6,4,1
2141,2018-06-08 05:30:24,-1.52903200916758,37.126661002895496,5,4,6,4,1
2142,2018-06-08 06:02:24,-1.52903200916758,37.126661002895496,6,4,6,4,1
2143,2018-06-08 06:41:24,-1.34289751043608,36.7662525031594,6,4,6,0,1
2144,2018-06-08 07:06:24,-1.32947389920728,36.799646530880295,7,4,6,0,1
2145,2018-06-08 07:15:24,-1.32500330935852,36.847435278904,7,4,6,4,1
2146,2018-06-08 07:26:54,-1.32500330935852,36.847435278904,7,4,6,4,1
2147,2018-06-08 07:28:54,-1.03392471147666,37.0752096035581,7,4,6,1,0
2148,2018-06-08 07:44:54,-1.32947389920728,36.799646530880295,7,4,6,0,1
2149,2018-06-08 07:51:24,-0.934129811849666,37.143535903667605,7,4,6,1,0
2150,2018-06-08 08:00:24,-1.3000134606373202,36.7878026933044,8,4,6,0,1
2151,2018-06-08 10:32:24,-1.28890585360772,36.683548698743294,10,4,6,0,1
2152,2018-06-08 10:32:54,-1.28890585360772,36.683548698743294,10,4,6,0,1
2153,2018-06-08 11:28:24,-1.27117354387854,36.807263786427896,11,4,6,0,1
2154,2018-06-08 12:37:54,-1.28890585360772,36.683548698743294,12,4,6,0,1
2155,2018-06-08 12:38:24,-1.28890585360772,36.683548698743294,12,4,6,0,1
2156,2018-06-08 15:30:24,-1.49122383734707,37.057248948841,15,4,6,4,1
2157,2018-06-08 16:18:54,-1.28890585360772,36.683548698743294,16,4,6,0,1
2158,2018-06-09 08:38:24,-1.30198766911029,36.7532779215299,8,5,6,0,1
2159,2018-06-09 09:04:54,-1.29880773290806,36.7834896912985,9,5,6,0,1
2160,2018-06-09 10:54:26,-1.29243908676206,36.8053045046103,10,5,6,0,1
2161,2018-06-09 13:34:54,-1.28414891065933,36.8258607033126,13,5,6,0,1
2162,2018-06-09 13:35:24,-1.28414891065933,36.8258607033126,13,5,6,0,1
2163,2018-06-09 19:59:54,-1.2796067106746,36.8299148033172,19,5,6,0,1
2164,2018-06-09 20:15:54,-1.09606881127075,37.0141346034964,20,5,6,1,0
2165,2018-06-09 20:36:54,-1.32371301079058,36.9000985033684,20,5,6,4,1
2166,2018-06-10 02:34:54,-1.17119030190043,36.97258243812711,2,6,6,3,0
2167,2018-06-10 12:21:54,-1.2997432271814902,36.7872420246579,12,6,6,0,1
2168,2018-06-10 13:46:54,-1.11720711118115,37.00827840347071,13,6,6,3,0
2169,2018-06-10 13:47:24,-1.11720711118115,37.00827840347071,13,6,6,3,0
2170,2018-06-10 13:49:24,-1.13057586896819,36.982187556301,13,6,6,3,0
2171,2018-06-10 13:49:54,-1.13057586896819,36.982187556301,13,6,6,3,0
2172,2018-06-10 13:54:54,-1.06796201135107,37.0512400035212,13,6,6,1,0
2173,2018-06-10 14:41:54,-1.13057586896819,36.982187556301,14,6,6,3,0
2174,2018-06-10 14:42:24,-1.13057586896819,36.982187556301,14,6,6,3,0
2175,2018-06-10 16:17:54,-1.28490911065445,36.826971203311295,16,6,6,0,1
2176,2018-06-10 16:23:24,-1.28490911065445,36.826971203311295,16,6,6,0,1
2177,2018-06-10 16:48:54,-1.28490911065445,36.826971203311295,16,6,6,0,1
2178,2018-06-10 16:55:24,-1.2969230107011398,36.7498610033207,16,6,6,0,1
2179,2018-06-10 18:02:54,-1.205572510452,36.9174398015152,18,6,6,3,0
2180,2018-06-10 18:12:24,-1.20374433073791,36.917527483384,18,6,6,3,0
