"","date","time","latitude","longitude","sec","min","hour","day","month","year","wday","weekend","distance_from_centre","elevation","population_density"
"429","30-01-2018","01:51:26",-1.32703951043904,36.8457015232506,26,51,1,30,0,2018,2,0,0.0496335600726944,-45.9744291905468,6317.6
"430","30-01-2018","01:54:47",-1.26433113609309,36.7469843524426,47,54,1,30,0,2018,2,0,0.0736207645357466,-46.0910110761428,6317.6
"431","30-01-2018","02:00:27",-1.23860131088653,36.8106097033766,27,0,2,30,0,2018,2,0,0.0482431230646881,-46.0469104352486,6317.6
"432","30-01-2018","03:05:43",-0.930300112135776,36.9429767037367,43,5,3,30,0,2018,2,0,0.377641748306353,-46.073514253557,6317.6
"433","30-01-2018","03:18:35",-0.930300112135776,36.9429767037367,35,18,3,30,0,2018,2,0,0.377641748306353,-46.073514253557,6317.6
"434","30-01-2018","11:31:01",-1.33911246048205,36.7713148532593,1,31,11,30,0,2018,2,0,0.0699093786438413,-46.0343891733943,6317.6
"435","31-01-2018","02:31:10",-1.25640151074036,36.8552620033542,10,31,2,31,0,2018,3,0,0.0484377465235312,-46.0569223684314,6317.6
"436","31-01-2018","04:41:23",-1.32834076242482,36.8811599103441,23,41,4,31,0,2018,3,0,0.0764714252181725,-46.0006440606419,6317.6
"437","31-01-2018","08:18:35",-1.2218412528804,36.8360389746615,35,18,8,31,0,2018,3,0,0.0672343108886977,-46.0899530088025,6317.6
"438","31-01-2018","09:38:29",-1.2218412528804,36.8360389746615,29,38,9,31,0,2018,3,0,0.0672343108886977,-46.0899530088025,6317.6
"439","31-01-2018","13:24:16",-1.33804042048607,36.7719330632605,16,24,13,31,0,2018,3,0,0.0686953244995377,-46.0928560105432,6317.6
"440","31-01-2018","13:50:46",-1.33804042048607,36.7719330632605,46,50,13,31,0,2018,3,0,0.0686953244995377,-46.0928560105432,6317.6
"441","31-01-2018","15:36:34",-1.3253865103345,36.8481390031765,34,36,15,31,0,2018,3,0,0.0497655007479964,-46.031259721682,6317.6
"442","01-02-2018","00:30:46",-1.48139272290435,36.9568247255654,46,30,0,1,1,2018,4,0,0.239823046697755,-45.7343001215853,6317.6
"443","01-02-2018","01:55:49",-1.26232291070577,36.865900803328,49,55,1,1,1,2018,4,0,0.0543019814625311,-45.9363148156572,6317.6
"444","01-02-2018","02:11:46",-1.23002052105243,36.6843102977858,46,11,2,1,1,2018,4,0,0.144371714088124,-46.1023915120498,6317.6
"445","01-02-2018","02:41:37",-1.2658876053495,36.8587964116628,37,41,2,1,1,2018,4,0,0.046353594681533,-45.9399894560411,6317.6
"446","01-02-2018","02:46:29",-1.2311885512248,36.6701635402351,29,46,2,1,1,2018,4,0,0.157078242450464,-46.1131641807245,6317.6
"447","01-02-2018","03:04:25",-1.2634539351539,36.8625434995677,25,4,3,1,1,2018,4,0,0.0507933546889892,-45.9383752922062,6317.6
"448","01-02-2018","05:06:04",-1.21863695424949,36.8913614321549,4,6,5,1,1,2018,4,0,0.100433295404295,-45.9412038135789,6317.6
"449","01-02-2018","12:01:53",-1.36466311846164,36.9116420588384,53,1,12,1,1,2018,4,0,0.122645001092077,-45.8393294968111,6317.6
"450","01-02-2018","12:28:35",-1.36450887948184,36.9112947687754,35,28,12,1,1,2018,4,0,0.122279242926956,-45.8397012322125,6317.6
"451","01-02-2018","12:45:28",-1.30684241053743,36.8403217032786,28,45,12,1,1,2018,4,0,0.0308527485933707,-45.9309870556009,6317.6
"452","01-02-2018","12:58:49",-1.48464840935047,37.1370319029494,49,58,12,1,1,2018,4,0,0.376277195431372,-45.586418172491,6317.6
"453","01-02-2018","13:33:16",-1.329137010416,36.8560730032446,16,33,13,1,1,2018,4,0,0.0577643068566761,-45.9051642793779,6317.6
"454","02-02-2018","01:28:26",-1.25997519893869,36.8434175352992,26,28,1,2,1,2018,5,0,0.0372000344898728,-45.9040157485754,6317.6
"455","02-02-2018","16:11:40",-1.27479306905418,36.8932899919764,40,11,16,2,1,2018,5,0,0.0769457788500354,-45.8548585878714,6317.6
"456","02-02-2018","16:16:19",-1.26430664162921,36.7322564463221,19,16,16,2,1,2018,5,0,0.0877892122935073,-45.9917624456576,6317.6
"457","03-02-2018","02:33:02",-1.37934601007226,36.9279070031584,2,33,2,3,1,2018,6,0,0.144540493553683,-45.7178006841974,6317.6
"458","03-02-2018","02:48:32",-1.37202135542048,36.9194542674961,32,48,2,3,1,2018,6,0,0.133357160845299,-45.7289338484481,6317.6
"459","03-02-2018","02:57:02",-1.37934198458691,36.9279107048284,2,57,2,3,1,2018,6,0,0.144540739391334,-45.7178000101434,6317.6
"460","03-02-2018","02:58:43",-1.27873101066143,36.8724850033015,43,58,2,3,1,2018,6,0,0.0557900870191532,-45.8213238838497,6317.6
"461","03-02-2018","03:00:11",-1.37202135542048,36.9194542674961,11,0,3,3,1,2018,6,0,0.133357160845299,-45.7289338484481,6317.6
"462","03-02-2018","03:14:36",-1.37255583056238,36.9204911213453,36,14,3,3,1,2018,6,0,0.134495455593683,-45.7277796298658,6317.6
"463","03-02-2018","03:24:40",-1.36466311846164,36.9116420588384,40,24,3,3,1,2018,6,0,0.122645001092077,-45.7395652673137,6317.6
"464","03-02-2018","03:43:21",-1.37216349186253,36.919615029515,21,43,3,3,1,2018,6,0,0.133571670508668,-45.7287204640838,6317.6
"465","03-02-2018","03:55:21",-1.37255583056238,36.9204911213453,21,55,3,3,1,2018,6,0,0.134495455593683,-45.7277796298658,6317.6
"466","03-02-2018","04:02:19",-1.37202135542048,36.9194542674961,19,2,4,3,1,2018,6,0,0.133357160845299,-45.7289338484481,6317.6
"467","03-02-2018","04:10:46",-1.39562837594942,36.9410248694783,46,10,4,3,1,2018,6,0,0.165106463059871,-45.6976677804709,6317.6
"468","03-02-2018","04:45:47",-1.2488244107584,36.8725680033432,47,45,4,3,1,2018,6,0,0.0668892200578657,-45.8386013212293,6317.6
"469","03-02-2018","05:08:09",-1.24887441077013,36.8634619033462,9,8,5,3,1,2018,6,0,0.0595430985736029,-45.8459896146408,6317.6
"470","03-02-2018","05:10:25",-1.19565952303909,36.9249052565661,25,10,5,3,1,2018,6,0,0.140809468320734,-45.8267438610769,6317.6
"471","03-02-2018","06:07:15",-1.20374433073791,36.917527483384,15,7,6,3,1,2018,6,0,0.129965883001546,-45.828079658989,6317.6
"472","03-02-2018","06:32:25",-1.24887441077013,36.8634619033462,25,32,6,3,1,2018,6,0,0.0595430985736029,-45.8459896146408,6317.6
"473","03-02-2018","06:35:29",-1.37255583056238,36.9204911213453,29,35,6,3,1,2018,6,0,0.134495455593683,-45.7277796298658,6317.6
"474","03-02-2018","09:34:54",-1.21948291086468,36.8933317033746,54,34,9,3,1,2018,6,0,0.10133587465822,-45.8386880616262,6317.6
"475","03-02-2018","10:15:18",-1.19602984307442,36.9017286271214,18,15,10,3,1,2018,6,0,0.123717332073893,-45.8454251685902,6317.6
"476","03-02-2018","13:38:28",-1.04264562145155,37.0637183335504,28,38,13,3,1,2018,6,0,0.346656579410135,-45.8017244094431,6317.6
"477","03-02-2018","14:18:25",-1.23101819198802,36.8783298513453,25,18,14,3,1,2018,6,0,0.0824619528099851,-45.8442289538083,6317.6
"478","03-02-2018","14:58:53",-1.2162924108815,36.8916422033793,53,58,14,3,1,2018,6,0,0.102233798900645,-45.8419130442808,6317.6
"479","03-02-2018","19:15:39",-1.18388289371827,36.8385292812392,39,15,19,3,1,2018,6,0,0.104696988711641,-45.9039716034122,6317.6
"480","03-02-2018","19:23:16",-1.0576958114234,37.0325732035408,16,23,19,3,1,2018,6,0,0.31412781581133,-45.8185152143919,6317.6
"481","04-02-2018","08:16:45",-1.27497803461448,36.8980415293504,45,16,8,4,1,2018,0,1,0.0816201250758133,-45.7582684176739,6317.6
"482","04-02-2018","09:23:57",-0.900589711949307,37.186296003698,57,23,9,4,1,2018,0,1,0.53390633328243,-45.7370105067168,6317.6
"483","04-02-2018","13:04:08",-1.20374433073791,36.917527483384,8,4,13,4,1,2018,0,1,0.129965883001546,-45.7834341916357,6317.6
"484","04-02-2018","13:28:49",-1.20580687331025,36.8319750225398,49,28,13,4,1,2018,0,1,0.0819213117012755,-45.8521291167424,6317.6
"485","04-02-2018","13:34:15",-1.27960131067463,36.8298920033173,15,34,13,4,1,2018,0,1,0.0143727649195093,-45.8112188337363,6317.6
"486","04-02-2018","14:57:32",-1.33216402630475,36.889153628134,32,57,14,4,1,2018,0,1,0.0852605905266442,-45.7324912558963,6317.6
"487","04-02-2018","15:45:55",-1.32841341858299,36.8810079538302,55,45,15,4,1,2018,0,1,0.076384370733548,-45.7413044975056,6317.6
"488","04-02-2018","16:29:59",-1.31964681048263,36.8379736032628,59,29,16,4,1,2018,0,1,0.0392003761954977,-45.7814767074247,6317.6
"489","04-02-2018","17:20:01",-1.32815651050347,36.8707640046703,1,20,17,4,1,2018,0,1,0.0679055529007948,-45.7498098281422,6317.6
"490","04-02-2018","18:24:17",-1.31441178066421,36.8940180627379,17,24,18,4,1,2018,0,1,0.0817481369639244,-45.7387804471021,6317.6
"491","05-02-2018","01:23:50",-1.21863695424949,36.8913614321549,50,23,1,5,1,2018,1,0,0.100433295404295,-45.7554702138324,6317.6
"492","05-02-2018","01:32:34",-1.21863695424949,36.8913614321549,34,32,1,5,1,2018,1,0,0.100433295404295,-45.7554702138324,6317.6
"493","05-02-2018","01:44:53",-1.20374433073791,36.917527483384,53,44,1,5,1,2018,1,0,0.129965883001546,-45.7425846629666,6317.6
"494","05-02-2018","01:49:47",-1.21863695424949,36.8913614321549,47,49,1,5,1,2018,1,0,0.100433295404295,-45.7554702138324,6317.6
"495","05-02-2018","01:57:03",-1.21567501887827,36.89539127872,3,57,1,5,1,2018,1,0,0.105407527834273,-45.7538700453705,6317.6
"496","05-02-2018","02:10:06",-1.26032927184971,36.7708489699427,6,10,2,5,1,2018,1,0,0.053194549486031,-45.8301216732862,6317.6
"497","05-02-2018","02:34:59",-1.27150311073912,36.8088515033345,59,34,2,5,1,2018,1,0,0.0170783973342817,-45.7926168010795,6317.6
"498","05-02-2018","06:22:04",-1.27508676096317,36.8236817033716,4,22,6,5,1,2018,1,0,0.0130175057706135,-45.7784267790925,6317.6
"499","05-02-2018","10:40:18",-1.27493381149678,36.8234167409223,18,40,10,5,1,2018,1,0,0.0130224333462247,-45.7787314480642,6317.6
"500","05-02-2018","14:48:23",-1.27493381149678,36.8234167409223,23,48,14,5,1,2018,1,0,0.0130224333462247,-45.7787314480642,6317.6
"501","06-02-2018","01:58:15",-1.257967814379,36.7012531020484,15,58,1,6,1,2018,2,0,0.119401763064906,-45.8519347216526,6317.6
"502","06-02-2018","02:35:31",-1.29780364084036,36.871342227753,31,35,2,6,1,2018,2,0,0.0553098981927771,-45.6897119502315,6317.6
"503","06-02-2018","03:02:54",-1.33070517179513,36.8567434433651,54,2,3,6,1,2018,2,0,0.0593783506536685,-45.682849705977,6317.6
"504","06-02-2018","03:06:52",-1.33097902073254,36.8598433740401,52,6,3,6,1,2018,2,0,0.0616827871634122,-45.680152111389,6317.6
"505","06-02-2018","03:13:56",-1.05562491132459,37.113907903517,56,13,3,6,1,2018,2,0,0.375864332701418,-45.6283110766258,6317.6
"506","06-02-2018","05:24:44",-1.2718844037465,36.8279506761631,44,24,5,6,1,2018,2,0,0.0180406859164885,-45.7401204505505,6317.6
"507","06-02-2018","13:09:20",-1.33858315758911,36.7726352729652,20,9,13,6,1,2018,2,0,0.0686461614991417,-45.7472479758279,6317.6
"508","07-02-2018","01:41:13",-1.27824261069195,36.8214512033217,13,41,1,7,1,2018,3,0,0.00917830932623344,-45.7090339015022,6317.6
"509","07-02-2018","01:56:26",-1.23411801082421,36.8734240033621,26,56,1,7,1,2018,3,0,0.0767516064217741,-45.691393739335,6317.6
"510","07-02-2018","03:06:47",-1.31782632826419,36.7774232427875,47,6,3,7,1,2018,3,0,0.0507181060624737,-45.7226585088332,6317.6
"511","07-02-2018","03:31:51",-1.30010441961257,36.7802765877704,51,31,3,7,1,2018,3,0,0.0394100255238202,-45.7304163281267,6317.6
"512","07-02-2018","09:15:34",-1.11907251168763,36.6184080035925,34,15,9,7,1,2018,3,0,0.259850360895838,-45.9665385738309,6317.6
"513","07-02-2018","10:36:25",-1.20374433073791,36.917527483384,25,36,10,7,1,2018,3,0,0.129965883001546,-45.6723500650838,6317.6
"514","07-02-2018","10:38:09",-1.25002537148201,36.8211229213831,9,38,10,7,1,2018,3,0,0.0365721597091114,-45.7253621066683,6317.6
"515","07-02-2018","10:52:07",-1.52871904629841,37.1268579516689,7,52,10,7,1,2018,3,0,0.393189082546794,-45.3154233928505,6317.6
"516","07-02-2018","12:23:31",-1.03392471147666,37.0752096035581,31,23,12,7,1,2018,3,0,0.360964409042002,-45.6384492728808,6317.6
"517","07-02-2018","14:29:21",-1.32377085348256,36.8448302449307,21,29,14,7,1,2018,3,0,0.0464710979260789,-45.663894932552,6317.6
"518","07-02-2018","14:42:49",-1.28698731075601,36.7424011033359,49,42,14,7,1,2018,3,0,0.0748242888116798,-45.7690056819232,6317.6
"519","07-02-2018","15:47:56",-1.33248886518084,36.8859229916152,56,47,15,7,1,2018,3,0,0.0827338287378314,-45.6251609549338,6317.6
"520","08-02-2018","01:22:27",-1.2391667907091,36.81160529815,27,22,1,8,1,2018,4,0,0.0475551850421072,-45.7103492992568,6317.6
"521","08-02-2018","02:09:09",-1.23380161279392,36.8731698056836,9,9,2,8,1,2018,4,0,0.0767820184637075,-45.66261827884,6317.6
"522","08-02-2018","02:13:09",-1.23099926512786,36.877874379425,9,13,2,8,1,2018,4,0,0.082137765707144,-45.6603215835096,6317.6
"523","08-02-2018","03:00:38",-1.23301909079339,36.8739993072683,38,0,3,8,1,2018,4,0,0.0779223733965125,-45.6623763624871,6317.6
"524","09-02-2018","02:39:23",-1.21091712629038,36.8749754584311,23,39,2,9,1,2018,5,0,0.0950334161023226,-45.6486833431726,6317.6
"525","09-02-2018","02:43:46",-1.1651428545243,36.9585674272331,46,43,2,9,1,2018,5,0,0.186222648736849,-45.6051798129592,6317.6
"526","09-02-2018","13:34:32",-1.39758904182561,36.9420567516901,32,34,13,9,1,2018,5,0,0.167179289575725,-45.4882325752982,6317.6
"527","10-02-2018","05:46:07",-1.21773581086208,36.9013860033743,7,46,5,10,1,2018,6,0,0.10861248324106,-45.6014676421253,6317.6
"528","10-02-2018","05:59:52",-1.21773581086208,36.9013860033743,52,59,5,10,1,2018,6,0,0.10861248324106,-45.6014676421253,6317.6
"529","10-02-2018","07:11:29",-1.27493381149678,36.8234167409223,29,11,7,10,1,2018,6,0,0.0130224333462247,-45.6341442616219,6317.6
"530","10-02-2018","07:13:19",-1.27493381149678,36.8234167409223,19,13,7,10,1,2018,6,0,0.0130224333462247,-45.6341442616219,6317.6
"531","10-02-2018","07:53:09",-1.27493381149678,36.8234167409223,9,53,7,10,1,2018,6,0,0.0130224333462247,-45.6341442616219,6317.6
"532","10-02-2018","10:04:55",-1.21731121530997,36.8944784616549,55,4,10,10,1,2018,6,0,0.103634679008496,-45.6074346060516,6317.6
"533","10-02-2018","13:45:38",-1.28444001065179,36.8306190033107,38,45,13,10,1,2018,6,0,0.0135370404512878,-45.6228572689188,6317.6
"534","12-02-2018","01:11:51",-1.20374433073791,36.917527483384,51,11,1,12,1,2018,1,0,0.129965883001546,-45.5642795997955,6317.6
"535","12-02-2018","01:28:13",-1.20374433073791,36.917527483384,13,28,1,12,1,2018,1,0,0.129965883001546,-45.5642795997955,6317.6
"536","12-02-2018","01:39:24",-1.22086506380498,36.8014002459286,24,39,1,12,1,2018,1,0,0.0674073123696004,-45.6516907157298,6317.6
"537","12-02-2018","01:46:57",-1.21858086251358,36.8017636594569,57,46,1,12,1,2018,1,0,0.0695480748792147,-45.6526487272626,6317.6
"538","12-02-2018","02:19:49",-1.27117354387854,36.8072637864279,49,19,2,12,1,2018,1,0,0.0181850499025662,-45.6190165283422,6317.6
"539","12-02-2018","02:47:17",-1.24718834951746,36.8157213068694,17,47,2,12,1,2018,1,0,0.0392294032648057,-45.6252188852659,6317.6
"540","12-02-2018","02:59:23",-1.24639036077008,36.8799877533452,23,59,2,12,1,2018,1,0,0.074426510080279,-45.57208294023,6317.6
"541","12-02-2018","03:45:23",-1.1970904109245,36.9254894033933,23,45,3,12,1,2018,1,0,0.140341911468371,-45.5613004551056,6317.6
"542","12-02-2018","05:34:10",-1.32500330935852,36.847435278904,10,34,5,12,1,2018,1,0,0.0490290391891248,-45.5557928736932,6317.6
"543","12-02-2018","09:55:16",-1.29009001058876,36.8280150033307,16,55,9,12,1,2018,1,0,0.0114089795892577,-45.5912722918721,6317.6
"544","12-02-2018","12:27:30",-1.28602052735773,36.8183384532914,30,27,12,12,1,2018,1,0,0.00117473747424331,-45.6015837035858,6317.6
"545","12-02-2018","14:25:03",-1.26744143487214,36.8355184023121,3,25,14,12,1,2018,1,0,0.0263387921142238,-45.5975333324185,6317.6
"546","12-02-2018","15:05:26",-1.36455300990085,36.9112560029711,26,5,15,12,1,2018,1,0,0.122277627109555,-45.4807620868281,6317.6
"547","12-02-2018","15:15:37",-1.36466311846164,36.9116420588384,37,15,15,12,1,2018,1,0,0.122645001092077,-45.4803796178461,6317.6
"548","12-02-2018","15:47:36",-1.36466311846164,36.9116420588384,36,47,15,12,1,2018,1,0,0.122645001092077,-45.4803796178461,6317.6
"549","12-02-2018","16:03:42",-1.36466311846164,36.9116420588384,42,3,16,12,1,2018,1,0,0.122645001092077,-45.4803796178461,6317.6
"550","13-02-2018","02:03:59",-1.26637001074582,36.82327500334,59,3,2,13,1,2018,2,0,0.0209137915067157,-45.598811732256,6317.6
"551","13-02-2018","02:59:08",-1.26441171088717,36.7206153033721,8,59,2,13,1,2018,2,0,0.099075972286408,-45.6856590530082,6317.6
"552","13-02-2018","03:25:34",-1.28298991065289,36.8347237033112,34,25,3,13,1,2018,2,0,0.0178277431206678,-45.5801223745383,6317.6
"553","13-02-2018","06:04:50",-0.71667001291262,37.1166700039643,50,4,6,13,1,2018,2,0,0.643621187058866,-45.6517654302297,6317.6
"554","13-02-2018","07:09:26",-1.32843816525357,36.7889296616337,26,9,7,13,1,2018,2,0,0.0506818043722971,-45.5934107508788,6317.6
"555","13-02-2018","07:19:21",-1.32559992705083,36.7944915304479,21,19,7,13,1,2018,2,0,0.0453234653152593,-45.5903265476003,6317.6
"556","13-02-2018","07:24:17",-1.32104391046616,36.8456789032584,17,24,7,13,1,2018,2,0,0.0448408435432388,-45.5500746241109,6317.6
"557","13-02-2018","09:20:26",-1.32843816525357,36.7889296616337,26,20,9,13,1,2018,2,0,0.0506818043722971,-45.5934107508788,6317.6
"558","13-02-2018","16:22:12",-1.29696796069387,36.8756516282502,12,22,16,13,1,2018,2,0,0.0593786073309495,-45.5382458306258,6317.6
"559","13-02-2018","16:46:41",-1.28380442586385,36.8225706463746,41,46,16,13,1,2018,2,0,0.00593947347944679,-45.5898310950142,6317.6
"560","14-02-2018","00:44:00",-1.26305121247365,36.7638201194632,0,44,0,14,1,2018,3,0,0.0582796703512652,-45.6448306320507,6317.6
"561","14-02-2018","03:24:41",-1.26471401053753,36.9853200032858,41,24,3,14,1,2018,3,0,0.169488665349235,-45.458187170464,6317.6
"562","14-02-2018","04:14:50",-1.28757091064097,36.8280333033075,50,14,4,14,1,2018,3,0,0.0108747216223408,-45.5776476446172,6317.6
"563","14-02-2018","08:40:50",-1.28519101064208,36.8353850033082,50,40,8,14,1,2018,3,0,0.0182014708930063,-45.5727834460131,6317.6
"564","14-02-2018","10:13:10",-1.2858149106591,36.8202703033123,10,13,10,14,1,2018,3,0,0.00310090890683531,-45.5851110584419,6317.6
"565","14-02-2018","11:04:23",-1.29680129208613,36.8779434863041,23,4,11,14,1,2018,3,0,0.0616067632934407,-45.5307824117857,6317.6
"566","14-02-2018","13:25:44",-1.2562189748168,36.8552681770652,44,25,13,14,1,2018,3,0,0.048555802099001,-45.5719001180488,6317.6
"567","14-02-2018","15:28:11",-1.2311885512248,36.6701635402351,11,28,15,14,1,2018,3,0,0.157078242450464,-45.740683674652,6317.6
"568","15-02-2018","02:02:00",-1.2997575265855,36.8272052982249,0,2,2,15,1,2018,4,0,0.0166842374988497,-45.5700918044824,6317.6
"569","15-02-2018","02:59:20",-1.29132001063079,36.8228290033043,20,59,2,15,1,2018,4,0,0.00746606582402801,-45.5783385852245,6317.6
"570","15-02-2018","04:03:15",-1.29237418940374,36.8217224816028,15,3,4,15,1,2018,4,0,0.00748784527701871,-45.5786979152572,6317.6
"571","15-02-2018","11:17:47",-0.930145911750303,37.2315093036443,47,17,11,15,1,2018,4,0,0.546390226223837,-45.4278585593995,6317.6
"572","15-02-2018","11:53:18",-1.28952951047103,36.9493890032655,18,53,11,15,1,2018,4,0,0.132203310190009,-45.4728827221839,6317.6
"573","15-02-2018","14:55:21",-1.34289751043608,36.7662525031594,21,55,14,15,1,2018,4,0,0.0760999559781872,-45.5979196048336,6317.6
"574","15-02-2018","14:57:23",-1.31031126045252,36.8915215032592,23,57,14,15,1,2018,4,0,0.0780547380478315,-45.5103131445137,6317.6
"575","15-02-2018","23:01:01",-1.29082289671022,36.8413972393429,1,1,23,15,1,2018,4,0,0.0245774955568018,-45.5629991890391,6317.6
"576","16-02-2018","00:05:58",-1.32559992705083,36.7944915304479,58,5,0,16,1,2018,5,0,0.0453234653152593,-45.5860563480256,6317.6
"577","16-02-2018","00:47:03",-1.32500330935852,36.847435278904,3,47,0,16,1,2018,5,0,0.0490290391891248,-45.5417552961725,6317.6
"578","16-02-2018","01:36:49",-1.32559992705083,36.7944915304479,49,36,1,16,1,2018,5,0,0.0453234653152593,-45.5860563480256,6317.6
"579","16-02-2018","01:37:03",-1.32500330935852,36.847435278904,3,37,1,16,1,2018,5,0,0.0490290391891248,-45.5417552961725,6317.6
"580","16-02-2018","04:53:50",-1.31435138551052,36.8079085282745,50,53,4,16,1,2018,5,0,0.029472943303378,-45.5808001716102,6317.6
"581","16-02-2018","05:28:19",-1.29826541531284,36.8027444616509,19,28,5,16,1,2018,5,0,0.0187263801469878,-45.5938029449763,6317.6
"582","16-02-2018","05:48:01",-1.24479261558771,36.8676989548545,1,48,5,16,1,2018,5,0,0.0654070425462606,-45.5677411298644,6317.6
"583","16-02-2018","11:14:08",-1.29826913843896,36.8868151287893,8,14,11,16,1,2018,5,0,0.0705988815687245,-45.5229148633875,6317.6
"584","16-02-2018","11:50:18",-0.900589711949307,37.186296003698,18,50,11,16,1,2018,5,0,0.53390633328243,-45.4816368077171,6317.6
"585","16-02-2018","11:50:54",-1.29826913843896,36.8868151287893,54,50,11,16,1,2018,5,0,0.0705988815687245,-45.5229148633875,6317.6
"586","16-02-2018","12:36:24",-1.26604711084026,36.7507374033603,24,36,12,16,1,2018,5,0,0.0695278866004441,-45.6549648106893,6317.6
"587","16-02-2018","12:45:50",-1.29671392142193,36.8636102187983,50,45,12,16,1,2018,5,0,0.0475223954595148,-45.5433197438386,6317.6
"588","16-02-2018","12:54:08",-0.900589711949307,37.186296003698,8,54,12,16,1,2018,5,0,0.53390633328243,-45.4816368077171,6317.6
"589","16-02-2018","13:02:11",-1.29671392142193,36.8636102187983,11,2,13,16,1,2018,5,0,0.0475223954595148,-45.5433197438386,6317.6
"590","16-02-2018","13:28:38",-1.24962001100201,36.6844400034028,38,28,13,16,1,2018,5,0,0.13777983429104,-45.7196777880356,6317.6
"591","16-02-2018","13:36:40",-1.33911246048205,36.7713148532593,40,36,13,16,1,2018,5,0,0.0699093786438413,-45.5983107651449,6317.6
"592","16-02-2018","15:06:35",-0.900589711949307,37.186296003698,35,6,15,16,1,2018,5,0,0.53390633328243,-45.4816368077171,6317.6
"593","16-02-2018","15:26:03",-0.900589711949307,37.186296003698,3,26,15,16,1,2018,5,0,0.53390633328243,-45.4816368077171,6317.6
"594","16-02-2018","15:39:08",-0.900589711949307,37.186296003698,8,39,15,16,1,2018,5,0,0.53390633328243,-45.4816368077171,6317.6
"595","16-02-2018","15:58:42",-0.900589711949307,37.186296003698,42,58,15,16,1,2018,5,0,0.53390633328243,-45.4816368077171,6317.6
"596","16-02-2018","16:04:56",-0.900589711949307,37.186296003698,56,4,16,16,1,2018,5,0,0.53390633328243,-45.4816368077171,6317.6
"597","17-02-2018","00:02:18",-1.26160821072351,36.8548924033324,18,2,0,17,1,2018,6,0,0.0450895937504979,-45.5754662132099,6317.6
"598","17-02-2018","05:14:42",-1.32559992705075,36.7944915304479,42,14,5,17,1,2018,6,0,0.04532346531519,-45.5924213822361,6317.6
"599","17-02-2018","05:21:13",-1.25590141063773,36.6955001578983,13,21,5,17,1,2018,6,0,0.125482841035891,-45.7133143004069,6317.6
"600","17-02-2018","05:38:59",-1.25016234795348,36.8205539116304,59,38,5,17,1,2018,6,0,0.0363794624862595,-45.610617180403,6317.6
"601","17-02-2018","05:45:11",-1.24149934498764,36.8134794592766,11,45,5,17,1,2018,6,0,0.0450454795098959,-45.6212179026052,6317.6
"602","17-02-2018","06:14:07",-1.2501970476712,36.8207544268863,7,14,6,17,1,2018,6,0,0.0363638335331055,-45.6104290463898,6317.6
"603","17-02-2018","14:59:00",-1.2859906308416,36.818324092749,0,59,14,17,1,2018,6,0,0.00117094117199454,-45.5934063558507,6317.6
"604","17-02-2018","16:07:39",-1.11720711118115,37.0082784034707,39,7,16,17,1,2018,6,0,0.255195373585941,-45.5222147249462,6317.6
"605","17-02-2018","19:10:20",-1.29099351062532,36.828092303303,20,10,19,17,1,2018,6,0,0.0118043751376859,-45.5824771600477,6317.6
"606","17-02-2018","19:33:04",-1.32968561626325,36.8709936488638,4,33,19,17,1,2018,6,0,0.0690353507927702,-45.5255607528926,6317.6
"607","18-02-2018","01:56:55",-1.32765601063872,36.6912230033,55,56,1,18,1,2018,0,1,0.13258569053807,-45.6891114718474,6317.6
"608","18-02-2018","03:35:49",-1.29790518534349,36.7572243316585,49,35,3,18,1,2018,0,1,0.0610938845353517,-45.6489360567005,6317.6
"609","18-02-2018","14:38:00",-1.25936693070694,36.843122763198,0,38,14,18,1,2018,0,1,0.0374298004615482,-45.5964531282796,6317.6
"610","19-02-2018","00:25:56",-1.14923796102426,36.6670427033374,56,25,0,19,1,2018,1,0,0.203382715582693,-45.8177885325451,6317.6
"611","19-02-2018","01:31:03",-1.33107051110667,36.8576132414401,3,31,1,19,1,2018,1,0,0.0602312961703885,-45.5601982885944,6317.6
"612","19-02-2018","02:52:29",-1.28543071065867,36.8219112033123,29,52,2,19,1,2018,1,0,0.00478514041164436,-45.6145324241988,6317.6
"613","19-02-2018","11:28:27",-1.50208187438148,36.9548439561334,27,28,11,19,1,2018,1,0,0.255857271981894,-45.387618982085,6317.6
"614","19-02-2018","11:33:30",-1.2834515253326,36.8237519216571,30,33,11,19,1,2018,1,0,0.00715929992570293,-45.6140040819464,6317.6
"615","19-02-2018","12:05:25",-1.26032854423438,36.7708487699924,25,5,12,19,1,2018,1,0,0.0531950802566336,-45.6711616341879,6317.6
"616","19-02-2018","12:42:29",-1.25973142467691,36.7867329606225,29,42,12,19,1,2018,1,0,0.0405002323863402,-45.657955938681,6317.6
"617","19-02-2018","13:21:31",-1.25922224628587,36.7769255800085,31,21,13,19,1,2018,1,0,0.0485995325629296,-45.6665703059533,6317.6
"618","19-02-2018","13:48:28",-1.32540219602396,36.8481301588456,28,48,13,19,1,2018,1,0,0.0497723008500824,-45.5712430686835,6317.6
"619","19-02-2018","17:48:24",-1.24962001100201,36.6844400034028,24,48,17,19,1,2018,1,0,0.13777983429104,-45.7503072135477,6317.6
"620","19-02-2018","18:11:05",-1.21773581086208,36.9013860033743,5,11,18,19,1,2018,1,0,0.10861248324106,-45.5823164019605,6317.6
