date,time,latitude,longitude,sec,min,hour,day,month,year,wday,weekend,distance_from_centre,elevation,population_density,class
08-08-2018,06:59:54,-1.39638941025585,36.7470138031934,54,59,6,8,7,2018,3,0,0.130496825910378,-45.6743952805263,6317.6,1
08-08-2018,07:15:24,-1.28953353349598,36.949391461245,24,15,7,8,7,2018,3,0,0.132205863102885,-45.5682545738042,6317.6,1
08-08-2018,07:34:54,-1.29052951134003,36.9474573090991,54,34,7,8,7,2018,3,0,0.130300111667939,-45.5692868289629,6317.6,1
08-08-2018,07:53:24,-1.28953353349598,36.949391461245,24,53,7,8,7,2018,3,0,0.132205863102885,-45.5682545738042,6317.6,1
08-08-2018,08:43:24,-1.2970143834143,36.8756579986003,24,43,8,8,7,2018,3,0,0.0593931631933985,-45.6248173522664,6317.6,1
08-08-2018,08:54:54,-1.26969336963731,36.8088852112628,54,54,8,8,7,2018,3,0,0.0186618004017235,-45.6953144042659,6317.6,1
08-08-2018,10:37:24,-1.31095331050932,36.8476114032708,24,37,10,8,7,2018,3,0,0.0390750611534641,-45.6400397475278,6317.6,1
08-08-2018,11:58:54,-1.28142041067588,36.8226580033172,54,58,11,8,7,2018,3,0,0.00736384009398392,-45.6773249626873,6317.6,1
08-08-2018,16:17:54,-1.28887511063362,36.8290874033055,54,17,16,8,7,2018,3,0,0.0121220795195464,-45.6678058971723,6317.6,1
08-08-2018,16:49:54,-1.41667000992102,36.9333300031059,54,49,16,8,7,2018,3,0,0.174510680808582,-45.5095294697658,6317.6,1
08-08-2018,21:26:24,-1.25533001096377,36.6937600033924,24,26,21,8,7,2018,3,0,0.127309749553131,-45.7982938793644,6317.6,1
09-08-2018,07:58:24,-1.29009001058876,36.8280150033307,24,58,7,9,7,2018,4,0,0.0114089795892577,-45.6429845900707,6317.6,1
09-08-2018,08:28:24,-1.37183100119672,36.9198721109243,24,28,8,9,7,2018,4,0,0.133555889207661,-45.5210666498216,6317.6,1
09-08-2018,14:09:54,-0.950058912497712,36.6006880038175,54,9,14,9,7,2018,4,0,0.400006665358279,-46.0220607628694,6317.6,1
09-08-2018,14:19:24,-0.950058912497712,36.6006880038175,24,19,14,9,7,2018,4,0,0.400006665358279,-46.0220607628694,6317.6,1
09-08-2018,17:02:24,-1.34951195055821,36.904538221305,24,2,17,9,7,2018,4,0,0.107742539225298,-45.5463033053983,6317.6,1
09-08-2018,19:23:54,-1.29914280926961,36.8067951518385,54,23,19,9,7,2018,4,0,0.016474212216821,-45.6554167813613,6317.6,1
09-08-2018,19:58:54,-1.27493381149678,36.8234167409223,54,58,19,9,7,2018,4,0,0.0130224333462247,-45.6553162008257,6317.6,1
09-08-2018,20:14:54,-1.27493381149678,36.8234167409223,54,14,20,9,7,2018,4,0,0.0130224333462247,-45.6553162008257,6317.6,1
09-08-2018,20:21:54,-1.2630298600013,36.7643743598987,54,21,20,9,7,2018,4,0,0.057780863458719,-45.7108005515131,6317.6,1
09-08-2018,20:36:24,-1.39562837594942,36.9410248694783,24,36,20,9,7,2018,4,0,0.165106463059871,-45.4901894046606,6317.6,1
09-08-2018,21:01:54,-1.26378897205483,36.7639349848911,54,1,21,9,7,2018,4,0,0.0578824137140854,-45.7107359483698,6317.6,1
09-08-2018,21:02:24,-1.25922601141305,36.7769270030382,24,2,21,9,7,2018,4,0,0.0485962480045506,-45.702572401397,6317.6,1
09-08-2018,23:10:54,-1.26433113609309,36.7469843524426,54,10,23,9,7,2018,4,0,0.0736207645357466,-45.7244323009268,6317.6,1
10-08-2018,04:25:24,-1.29980462759392,36.8241358337442,24,25,4,10,7,2018,5,0,0.0150919294364149,-45.6196285852947,6317.6,1
10-08-2018,04:30:24,-1.29979518529539,36.8239847016465,24,30,4,10,7,2018,5,0,0.0150148730707475,-45.6197590675608,6317.6,1
10-08-2018,04:35:54,-1.29980462759392,36.8241358337442,54,35,4,10,7,2018,5,0,0.0150919294364149,-45.6196285852947,6317.6,1
10-08-2018,05:13:54,-1.28234604431411,36.8709669034507,54,13,5,10,7,2018,5,0,0.0538957572430002,-45.5905929646608,6317.6,1
10-08-2018,05:24:54,-1.29980462759392,36.8241358337442,54,24,5,10,7,2018,5,0,0.0150919294364149,-45.6196285852947,6317.6,1
10-08-2018,05:32:54,-1.29980462759392,36.8241358337442,54,32,5,10,7,2018,5,0,0.0150919294364149,-45.6196285852947,6317.6,1
10-08-2018,05:43:54,-1.4221255098797,36.9462118030946,54,43,5,10,7,2018,5,0,0.187249863653086,-45.4500159946806,6317.6,1
10-08-2018,06:10:54,-1.28315741058242,36.8877855032938,54,10,6,10,7,2018,5,0,0.0706364639633906,-45.5761990938597,6317.6,1
10-08-2018,06:20:24,-1.29958331172617,36.8244172370556,24,20,6,10,7,2018,5,0,0.0150282037762174,-45.619519373823,6317.6,1
10-08-2018,06:20:54,-1.29990335841306,36.824151932,54,20,6,10,7,2018,5,0,0.0151870991956095,-45.6195599763819,6317.6,1
10-08-2018,06:31:54,-1.29990335841306,36.824151932,54,31,6,10,7,2018,5,0,0.0151870991956095,-45.6195599763819,6317.6,1
10-08-2018,06:44:54,-1.29971093529543,36.8242031416465,54,44,6,10,7,2018,5,0,0.0150398250462178,-45.6196252805426,6317.6,1
10-08-2018,06:49:24,-1.29980462759392,36.8241358337442,24,49,6,10,7,2018,5,0,0.0150919294364149,-45.6196285852947,6317.6,1
10-08-2018,06:57:54,-1.29971093529543,36.8242031416465,54,57,6,10,7,2018,5,0,0.0150398250462178,-45.6196252805426,6317.6,1
10-08-2018,07:10:24,-1.29959172529563,36.8243104116466,24,10,7,10,7,2018,5,0,0.014984770905164,-45.6196031569602,6317.6,1
10-08-2018,07:25:24,-1.29990335841306,36.824151932,24,25,7,10,7,2018,5,0,0.0151870991956095,-45.6195599763819,6317.6,1
10-08-2018,07:37:54,-1.30523191497456,36.8263816080207,54,37,7,10,7,2018,5,0,0.0209507886633277,-45.6147297196295,6317.6,1
10-08-2018,07:40:54,-1.4221255098797,36.9462118030946,54,40,7,10,7,2018,5,0,0.187249863653086,-45.4500159946806,6317.6,1
10-08-2018,07:52:54,-1.22086501097866,36.801400003402,54,52,7,10,7,2018,5,0,0.067407420649428,-45.682631813622,6317.6,1
10-08-2018,08:01:24,-1.15520001111565,36.9261240034481,24,1,8,10,7,2018,5,0,0.170499206322205,-45.6158130302618,6317.6,1
10-08-2018,08:05:54,-1.29945911059124,36.8248656032932,54,5,8,10,7,2018,5,0,0.0151405804368448,-45.6192174812857,6317.6,1
10-08-2018,08:11:24,-1.30509311056377,36.8262788032853,24,11,8,10,7,2018,5,0,0.0207810328213921,-45.614892592961,6317.6,1
10-08-2018,08:12:24,-1.29945911059124,36.8248656032932,24,12,8,10,7,2018,5,0,0.0151405804368448,-45.6192174812857,6317.6,1
10-08-2018,08:18:24,-1.29980462759392,36.8241358337442,24,18,8,10,7,2018,5,0,0.0150919294364149,-45.6196285852947,6317.6,1
10-08-2018,08:18:54,-1.32984076503722,36.8704367336497,54,18,8,10,7,2018,5,0,0.0687004900549596,-45.5644582746785,6317.6,1
10-08-2018,08:55:55,-1.2835740179355,36.8160704449463,55,55,8,10,7,2018,5,0,0.003041793414298,-45.6353956974163,6317.6,1
10-08-2018,09:12:24,-1.30194912619738,36.8263198578383,24,12,9,10,7,2018,5,0,0.018024160169302,-45.616618790601,6317.6,1
10-08-2018,09:45:24,-1.29990335841306,36.824151932,24,45,9,10,7,2018,5,0,0.0151870991956095,-45.6195599763819,6317.6,1
10-08-2018,10:00:24,-1.30497060516157,36.8266912748177,24,0,10,10,7,2018,5,0,0.0208548382492911,-45.6146195075249,6317.6,1
10-08-2018,10:04:56,-1.29945911059124,36.8248656032932,56,4,10,10,7,2018,5,0,0.0151405804368448,-45.6192174812857,6317.6,1
10-08-2018,10:11:24,-1.27819171060054,36.8910917032992,24,11,10,10,7,2018,5,0,0.0743221425996616,-45.5762345189263,6317.6,1
10-08-2018,13:47:24,-1.26744143487214,36.8355184023121,24,47,13,10,7,2018,5,0,0.0263387921142238,-45.6283075731302,6317.6,1
10-08-2018,17:02:54,-1.31658533647308,36.8338252215048,54,2,17,10,7,2018,5,0,0.0344594326025519,-45.6022069293452,6317.6,1
10-08-2018,18:44:24,-1.27336991071238,36.8227308033276,24,44,18,10,7,2018,5,0,0.0141362153129679,-45.6355876854202,6317.6,1
10-08-2018,18:44:54,-1.27336991071238,36.8227308033276,54,44,18,10,7,2018,5,0,0.0141362153129679,-45.6355876854202,6317.6,1
10-08-2018,20:18:54,-1.02439791153176,37.0670170035734,54,18,20,10,7,2018,5,0,0.361989467606449,-45.5714039755285,6317.6,1
10-08-2018,20:18:54,-1.02439791153176,37.0670170035734,54,18,20,10,7,2018,5,0,0.361989467606449,-45.5714039755285,6317.6,1
10-08-2018,23:59:54,-1.50318053847023,37.0873459044289,54,59,23,10,7,2018,5,0,0.346359574213549,-45.287737147635,6317.6,1
11-08-2018,00:28:54,-1.33071455788853,36.8631006708374,54,28,0,11,7,2018,6,0,0.0637927563567694,-45.5528656713669,6317.6,1
11-08-2018,05:07:54,-1.23099926512776,36.877874379425,54,7,5,11,7,2018,6,0,0.0821377657072116,-45.5960048512424,6317.6,1
11-08-2018,05:59:24,-1.25908696095569,36.7780320708711,24,59,5,11,7,2018,6,0,0.0477632731496017,-45.6633854129749,6317.6,1
11-08-2018,07:32:24,-1.21863695424949,36.8913614321549,24,32,7,11,7,2018,6,0,0.100433295404295,-45.5916482700159,6317.6,1
11-08-2018,08:15:24,-1.50318053847023,37.0873459044289,24,15,8,11,7,2018,6,0,0.346359574213549,-45.2706309583384,6317.6,1
11-08-2018,08:15:54,-1.22501060920964,36.8854132234743,54,15,8,11,7,2018,6,0,0.0917453728178629,-45.5930589931766,6317.6,1
11-08-2018,10:09:24,-1.39527827726755,36.7634773343019,24,9,10,11,7,2018,6,0,0.121430932159732,-45.5995840943978,6317.6,1
11-08-2018,10:09:54,-1.39527827726755,36.7634773343019,54,9,10,11,7,2018,6,0,0.121430932159732,-45.5995840943978,6317.6,1
11-08-2018,23:56:24,-0.983374612299807,36.6323335037644,24,56,23,11,7,2018,6,0,0.35496738578576,-45.9376180938957,6317.6,1
12-08-2018,07:59:24,-1.09214923624384,37.0329252226264,24,59,7,12,7,2018,0,1,0.29026976189403503,-45.529238594055,6317.6,1
12-08-2018,08:12:24,-1.17243001143428,36.9464730032108,24,12,8,12,7,2018,0,1,0.172314289613234,-45.5573603878519,6317.6,1
12-08-2018,11:17:54,-1.33139815369328,36.8885547604,54,17,11,12,7,2018,0,1,0.0843447921210803,-45.5180018655109,6317.6,1
12-08-2018,15:23:24,-1.30226901045504,36.9157555032524,24,23,15,12,7,2018,0,1,0.0998039524730181,-45.5114240000859,6317.6,1
12-08-2018,15:29:54,-1.33070517179513,36.8567434433651,54,29,15,12,7,2018,0,1,0.0593783506536685,-45.544886412384,6317.6,1
12-08-2018,17:02:24,-1.48313562213472,37.0482844716554,24,2,17,12,7,2018,0,1,0.303477572490921,-45.3010505348975,6317.6,1
12-08-2018,17:20:54,-1.25997519893869,36.8434175352992,54,20,17,12,7,2018,0,1,0.0372000344898728,-45.5950729476443,6317.6,1
12-08-2018,18:30:54,-1.24479261558771,36.8676989548545,54,30,18,12,7,2018,0,1,0.0654070425462606,-45.5832110987135,6317.6,1
12-08-2018,20:29:24,-1.12982691114945,36.9884654034606,24,29,20,12,7,2018,0,1,0.232025102969941,-45.5457129106177,6317.6,1
13-08-2018,08:07:54,-1.29990335841306,36.824151932,54,7,8,13,7,2018,1,0,0.0151870991956095,-45.5796702792217,6317.6,1
13-08-2018,11:56:54,-1.31873235843111,36.7708489735779,54,56,11,13,7,2018,1,0,0.0565388641661726,-45.6138456141187,6317.6,1
13-08-2018,18:00:24,-1.24962001100201,36.6844400034028,24,0,18,13,7,2018,1,0,0.13777983429104,-45.7240025045295,6317.6,1
13-08-2018,18:15:54,-1.24962001100201,36.6844400034028,54,15,18,13,7,2018,1,0,0.13777983429104,-45.7240025045295,6317.6,1
13-08-2018,18:32:54,-1.28417171065869,36.8262282033125,54,32,18,13,7,2018,1,0,0.00927416080961692,-45.5865730955653,6317.6,1
13-08-2018,19:08:54,-1.17243001143428,36.9464730032108,54,8,19,13,7,2018,1,0,0.172314289613234,-45.5472012410997,6317.6,1
13-08-2018,19:08:54,-1.28453951065958,36.8243171033126,54,8,19,13,7,2018,1,0,0.00733122858941229,-45.5879681645189,6317.6,1
13-08-2018,19:17:24,-1.30001346063732,36.7878026933044,24,17,19,13,7,2018,1,0,0.0324219119380856,-45.6099756990625,6317.6,1
13-08-2018,19:22:54,-1.18139204689594,36.9379876750919,54,22,19,13,7,2018,1,0,0.160026456910062,-45.5494061006227,6317.6,1
14-08-2018,06:20:24,-1.25641987343312,36.8552761028285,24,20,6,14,7,2018,2,0,0.0484374563954178,-45.5717840663679,6317.6,1
14-08-2018,06:24:24,-1.33143606788501,36.8885257668545,24,24,6,14,7,2018,2,0,0.0843405174642889,-45.5030343086716,6317.6,1
14-08-2018,06:26:24,-1.29468466818872,36.8530788318762,24,26,6,14,7,2018,2,0,0.0368029725733128,-45.5527782126966,6317.6,1
14-08-2018,06:40:54,-1.32824496037202,36.8937696032329,54,40,6,14,7,2018,2,0,0.0872427870093508,-45.5003793354838,6317.6,1
14-08-2018,07:03:24,-1.33210371027724,36.9261807031492,24,3,7,14,7,2018,2,0,0.118159281528296,-45.4711097556294,6317.6,1
14-08-2018,08:43:24,-1.28583415759433,36.8330663045888,24,43,8,14,7,2018,2,0,0.0158530170752632,-45.5743762511472,6317.6,1
14-08-2018,09:13:54,-1.28666001063556,36.8352420033063,54,13,9,14,7,2018,2,0,0.0180210412273274,-45.5721025165849,6317.6,1
14-08-2018,10:41:54,-1.24791055351882,36.8162805543374,54,41,10,14,7,2018,2,0,0.0384899863267315,-45.609114236584,6317.6,1
14-08-2018,10:50:54,-1.24791055351882,36.8162805543374,54,50,10,14,7,2018,2,0,0.0384899863267315,-45.609114236584,6317.6,1
14-08-2018,11:05:54,-1.33095631537347,36.8595980706231,54,5,11,14,7,2018,2,0,0.0614970910686937,-45.5275366528385,6317.6,1
14-08-2018,16:26:54,-1.33143606788501,36.8885257668545,54,26,16,14,7,2018,2,0,0.0843405174642889,-45.5030343086716,6317.6,1
14-08-2018,18:39:24,-1.28210702990008,36.7843903811837,24,39,18,14,7,2018,2,0,0.0331106648418999,-45.6171999278423,6317.6,1
15-08-2018,09:22:54,-1.11907251168763,36.6184080035925,54,22,9,15,7,2018,3,0,0.259850360895838,-45.8434163437024,6317.6,1
15-08-2018,15:36:24,-1.33085451041531,36.8644675030867,24,36,15,15,7,2018,3,0,0.0648785379644466,-45.5219345997532,6317.6,1
15-08-2018,17:19:24,-1.24838371071774,36.9049644033333,24,19,17,15,7,2018,3,0,0.0956188050141003,-45.5324859955814,6317.6,1
15-08-2018,17:57:24,-1.23006214766962,36.8039481277335,24,57,17,15,7,2018,3,0,0.0578699967784716,-45.6273592558912,6317.6,1
15-08-2018,18:10:24,-1.23006214766962,36.8039481277335,24,10,18,15,7,2018,3,0,0.0578699967784716,-45.6273592558912,6317.6,1
15-08-2018,20:22:54,-1.26446767768875,36.7396162698957,54,22,20,15,7,2018,3,0,0.0806433439866885,-45.6628164441611,6317.6,1
15-08-2018,20:25:24,-1.26446767768875,36.7396162698957,24,25,20,15,7,2018,3,0,0.0806433439866885,-45.6628164441611,6317.6,1
15-08-2018,20:38:54,-1.2640390108768,36.7297870033696,54,38,20,15,7,2018,3,0,0.0902473020126251,-45.6713082174826,6317.6,1
15-08-2018,20:40:24,-1.26227075756707,36.7265400227758,24,40,20,15,7,2018,3,0,0.0938354515963873,-45.6749946897052,6317.6,1
15-08-2018,20:46:24,-1.26221777741913,36.7265719696807,24,46,20,15,7,2018,3,0,0.0938182141111382,-45.6749965529413,6317.6,1
16-08-2018,06:13:24,-1.3160098148403,36.813744876339896,24,13,6,16,7,2018,4,0,0.0298243192042719,-45.5749891056157,6317.6,1
16-08-2018,06:22:24,-1.25936693070694,36.843122763198,24,22,6,16,7,2018,4,0,0.0374298004615482,-45.580653022633,6317.6,1
16-08-2018,07:26:24,-1.25922601141305,36.7769270030382,24,26,7,16,7,2018,4,0,0.0485962480045506,-45.6365525239256,6317.6,1
16-08-2018,07:41:24,-1.28634540117161,36.8349276876769,24,41,7,16,7,2018,4,0,0.0177047413591474,-45.5730761444594,6317.6,1
16-08-2018,11:39:54,-1.31571465053256,36.8134768232759,54,39,11,16,7,2018,4,0,0.0295639581112886,-45.575373772024,6317.6,1
16-08-2018,15:01:54,-1.21797781086762,36.8962966033757,54,1,15,16,7,2018,4,0,0.104559674585016,-45.5579832552153,6317.6,1
17-08-2018,06:14:24,-1.26426660944345,36.7469852341573,24,14,6,17,7,2018,5,0,0.0736392824144236,-45.6653216066356,6317.6,1
17-08-2018,06:14:54,-1.26420706319316,36.749441758077,54,14,6,17,7,2018,5,0,0.0713185465157981,-45.6632762532354,6317.6,1
17-08-2018,06:15:54,-0.829710012482122,37.0378200038393,54,15,6,17,7,2018,5,0,0.507167364627527,-45.6487913849576,6317.6,1
17-08-2018,06:22:54,-1.26426660944345,36.7469852341573,54,22,6,17,7,2018,5,0,0.0736392824144236,-45.6653216066356,6317.6,1
17-08-2018,06:23:54,-1.26422309236721,36.7494404861513,54,23,6,17,7,2018,5,0,0.0713147715752865,-45.6632687763252,6317.6,1
17-08-2018,06:25:24,-1.26433113609309,36.7469843524426,24,25,6,17,7,2018,5,0,0.0736207645357466,-45.6652879224329,6317.6,1
17-08-2018,06:36:24,-1.29273331086754,36.8205207351994,24,36,6,17,7,2018,5,0,0.00715019844685247,-45.5879528273494,6317.6,1
17-08-2018,07:01:54,-1.25944146148611,36.7811128012285,54,1,7,17,7,2018,5,0,0.0450568117744092,-45.6390350805951,6317.6,1
17-08-2018,07:02:24,-1.26426660944345,36.7469852341573,24,2,7,17,7,2018,5,0,0.0736392824144236,-45.6653216066356,6317.6,1
17-08-2018,07:35:24,-1.26426660944345,36.7469852341573,24,35,7,17,7,2018,5,0,0.0736392824144236,-45.6653216066356,6317.6,1
17-08-2018,07:39:54,-1.26426660944345,36.7469852341573,54,39,7,17,7,2018,5,0,0.0736392824144236,-45.6653216066356,6317.6,1
17-08-2018,07:40:54,-1.26433113609309,36.7469843524426,54,40,7,17,7,2018,5,0,0.0736207645357466,-45.6652879224329,6317.6,1
17-08-2018,07:45:24,-1.26433113609309,36.7469843524426,24,45,7,17,7,2018,5,0,0.0736207645357466,-45.6652879224329,6317.6,1
17-08-2018,07:53:54,-1.26426660944345,36.7469852341573,54,53,7,17,7,2018,5,0,0.0736392824144236,-45.6653216066356,6317.6,1
17-08-2018,07:53:54,-1.26426660944345,36.7469852341573,54,53,7,17,7,2018,5,0,0.0736392824144236,-45.6653216066356,6317.6,1
17-08-2018,08:12:24,-1.2641316290306,36.7542528847116,24,12,8,17,7,2018,5,0,0.0667879179335904,-45.6592483343847,6317.6,1
17-08-2018,08:36:24,-1.26426660944345,36.7469852341573,24,36,8,17,7,2018,5,0,0.0736392824144236,-45.6653216066356,6317.6,1
17-08-2018,08:41:24,-1.26426660944345,36.7469852341573,24,41,8,17,7,2018,5,0,0.0736392824144236,-45.6653216066356,6317.6,1
17-08-2018,08:46:54,-1.26426660944345,36.7469852341573,54,46,8,17,7,2018,5,0,0.0736392824144236,-45.6653216066356,6317.6,1
17-08-2018,08:55:24,-1.45189960969585,36.9850203030432,24,55,8,17,7,2018,5,0,0.235689831835113,-45.3639358084706,6317.6,1
17-08-2018,08:56:54,-1.26433113609309,36.7469843524426,54,56,8,17,7,2018,5,0,0.0736207645357466,-45.6652879224329,6317.6,1
17-08-2018,09:04:24,-1.26433113609309,36.7469843524426,24,4,9,17,7,2018,5,0,0.0736207645357466,-45.6652879224329,6317.6,1
17-08-2018,09:18:24,-1.26433113609309,36.7469843524426,24,18,9,17,7,2018,5,0,0.0736207645357466,-45.6652879224329,6317.6,1
17-08-2018,09:20:54,-1.26426660944345,36.7469852341573,54,20,9,17,7,2018,5,0,0.0736392824144236,-45.6653216066356,6317.6,1
17-08-2018,09:35:54,-1.26433113609309,36.7469843524426,54,35,9,17,7,2018,5,0,0.0736207645357466,-45.6652879224329,6317.6,1
17-08-2018,09:37:24,-1.26433113609309,36.7469843524426,24,37,9,17,7,2018,5,0,0.0736207645357466,-45.6652879224329,6317.6,1
17-08-2018,09:50:24,-1.2382480108411,36.8463153033655,24,50,9,17,7,2018,5,0,0.0562487062278567,-45.5951641261522,6317.6,1
17-08-2018,09:59:24,-1.15152741129212,36.8055479034914,24,59,9,17,7,2018,5,0,0.135366007502986,-45.6758131166462,6317.6,1
17-08-2018,10:04:54,-1.26426660944345,36.7469852341573,54,4,10,17,7,2018,5,0,0.0736392824144236,-45.6653216066356,6317.6,1
17-08-2018,10:31:24,-1.26433113609309,36.7469843524426,24,31,10,17,7,2018,5,0,0.0736207645357466,-45.6652879224329,6317.6,1
17-08-2018,10:47:54,-1.26426660944345,36.7469852341573,54,47,10,17,7,2018,5,0,0.0736392824144236,-45.6653216066356,6317.6,1
17-08-2018,13:08:24,-1.26433113609309,36.7469843524426,24,8,13,17,7,2018,5,0,0.0736207645357466,-45.6652879224329,6317.6,1
18-08-2018,03:42:24,-1.25769281094343,36.701020003387,24,42,3,18,7,2018,6,0,0.119693808061281,-45.7178961790999,6317.6,1
18-08-2018,05:41:24,-1.32353649834444,36.8444424505842,24,41,5,18,7,2018,6,0,0.046052525700076,-45.5613952731287,6317.6,1
18-08-2018,09:16:54,-1.24502899174986,36.8672981479359,54,16,9,18,7,2018,6,0,0.0649474458562758,-45.5835059693146,6317.6,1
18-08-2018,09:23:24,-1.24535601078066,36.8676520033494,24,23,9,18,7,2018,6,0,0.0650137722570249,-45.5830328547506,6317.6,1
18-08-2018,09:23:54,-1.28952951047103,36.9493890032655,54,23,9,18,7,2018,6,0,0.132203310190009,-45.490311782994,6317.6,1
18-08-2018,09:42:24,-1.24502899174986,36.8672981479359,24,42,9,18,7,2018,6,0,0.0649474458562758,-45.5835059693146,6317.6,1
18-08-2018,10:03:24,-1.25328681055968,37.0078232032932,24,3,10,18,7,2018,6,0,0.193453334014059,-45.4597993860928,6317.6,1
18-08-2018,21:35:54,-1.31201866126765,36.8158078034359,54,35,21,18,7,2018,6,0,0.025668703083902,-45.5917796563666,6317.6,1
18-08-2018,22:06:24,-1.14923796102426,36.6670427033374,24,6,22,18,7,2018,6,0,0.203382715582693,-45.8041034732752,6317.6,1
19-08-2018,04:45:24,-1.30161856963311,36.7537239973202,24,45,4,19,7,2018,0,1,0.0652997942763891,-45.6640513772027,6317.6,1
19-08-2018,04:58:54,-1.26032854423438,36.7708487699924,54,58,4,19,7,2018,0,1,0.0531950802566336,-45.6711616341879,6317.6,1
19-08-2018,05:16:54,-1.26032854423438,36.7708487699924,54,16,5,19,7,2018,0,1,0.0531950802566336,-45.6711616341879,6317.6,1
19-08-2018,06:55:54,-1.27099470032153,36.7753146639851,54,55,6,19,7,2018,0,1,0.0446463110472546,-45.6617635214855,6317.6,1
19-08-2018,11:16:54,-0.983374612299807,36.6323335037644,54,16,11,19,7,2018,0,1,0.35496738578576,-45.9341463391042,6317.6,1
19-08-2018,12:36:54,-1.48842052269264,37.0542150244513,54,36,12,19,7,2018,0,1,0.311419260507488,-45.3103071547462,6317.6,1
19-08-2018,12:38:24,-1.48842052269264,37.0542150244513,24,38,12,19,7,2018,0,1,0.311419260507488,-45.3103071547462,6317.6,1
19-08-2018,16:54:24,-1.21906719968389,36.8917852095321,24,54,16,19,7,2018,0,1,0.100457692030583,-45.5898001480213,6317.6,1
20-08-2018,05:59:54,-1.28754246448865,36.7414753814627,54,59,5,20,7,2018,1,0,0.0757564003526944,-45.6997985399742,6317.6,1
20-08-2018,06:57:24,-1.32750620446088,36.8522593730032,24,57,6,20,7,2018,1,0,0.054020106774212,-45.5844329356386,6317.6,1
20-08-2018,18:48:24,-1.31873235843111,36.7708489735779,24,48,18,20,7,2018,1,0,0.0565388641661726,-45.6584835347799,6317.6,1
20-08-2018,20:14:24,-1.35224718427381,36.7629592711869,24,14,20,20,7,2018,1,0,0.0853337723327906,-45.6477434229128,6317.6,1
20-08-2018,21:10:24,-1.35224718427381,36.7629592711869,24,10,21,20,7,2018,1,0,0.0853337723327906,-45.6477434229128,6317.6,1
21-08-2018,15:09:24,-1.29946055997662,36.7934649807774,24,9,15,21,7,2018,2,0,0.0271165845490178,-45.6708895531532,6317.6,1
21-08-2018,15:29:54,-1.30604733582578,36.8272218633863,54,29,15,21,7,2018,2,0,0.0220551000101348,-45.6385817241281,6317.6,1
21-08-2018,15:33:24,-1.29680441045572,36.8643599188759,24,33,15,21,7,2018,2,0,0.0482739049184369,-45.6115357216315,6317.6,1
21-08-2018,20:38:54,-1.27145041064563,36.8800989033115,54,38,20,21,7,2018,2,0,0.0646261608726345,-45.611111786519,6317.6,1
21-08-2018,20:43:24,-1.24479261558771,36.8676989548545,24,43,20,21,7,2018,2,0,0.0654070425462606,-45.6354639731833,6317.6,1
21-08-2018,21:01:24,-1.24479261558771,36.8676989548545,24,1,21,21,7,2018,2,0,0.0654070425462606,-45.6354639731833,6317.6,1
21-08-2018,21:09:54,-1.27145041064563,36.8800989033115,54,9,21,21,7,2018,2,0,0.0646261608726345,-45.611111786519,6317.6,1
22-08-2018,06:07:54,-1.32950807826891,36.8546250206525,54,7,6,22,7,2018,3,0,0.0570803474030287,-45.6284537231009,6317.6,1
22-08-2018,06:13:24,-1.32608411043732,36.8502903032504,24,13,6,22,7,2018,3,0,0.0516638010301683,-45.6339286205467,6317.6,1
22-08-2018,06:34:24,-1.32956976574454,36.8558262137637,24,34,6,22,7,2018,3,0,0.0579205200526663,-45.6273901190279,6317.6,1
22-08-2018,06:43:24,-1.26617631077143,36.8026922033435,24,43,6,22,7,2018,3,0,0.0248937112002839,-45.7054468294947,6317.6,1
22-08-2018,07:53:24,-1.30488201017637,36.8265053802256,24,53,7,22,7,2018,3,0,0.0206918826605005,-45.665203991349,6317.6,1
22-08-2018,09:58:24,-1.25907173076234,36.7798951452119,24,58,9,22,7,2018,3,0,0.0462558314343662,-45.7286691360191,6317.6,1
22-08-2018,09:59:24,-1.25907173076234,36.7798951452119,24,59,9,22,7,2018,3,0,0.0462558314343662,-45.7286691360191,6317.6,1
22-08-2018,11:33:54,-1.24006941096582,36.7452122033957,54,33,11,22,7,2018,3,0,0.0856216044925614,-45.7681850964973,6317.6,1
22-08-2018,12:33:54,-1.25907173076234,36.7798951452119,54,33,12,22,7,2018,3,0,0.0462558314343662,-45.7286691360191,6317.6,1
22-08-2018,14:30:24,-1.26428481071284,36.8537605033293,24,30,14,22,7,2018,3,0,0.0427034463899712,-45.662514570474,6317.6,1
22-08-2018,15:03:54,-1.16029832676291,36.8207947407945,54,3,15,22,7,2018,3,0,0.126141251023152,-45.7438847286724,6317.6,1
22-08-2018,15:13:54,-1.23100521084921,36.8778795033504,54,13,15,22,7,2018,3,0,0.0821375401348031,-45.6587494477502,6317.6,1
22-08-2018,19:58:54,-1.31658533647308,36.8338252215048,54,58,19,22,7,2018,3,0,0.0344594326025519,-45.6529317251062,6317.6,1
22-08-2018,20:06:24,-1.28999771065136,36.8117373033096,24,6,20,22,7,2018,3,0,0.0065662516509974,-45.6855017099689,6317.6,1
22-08-2018,23:04:54,-1.2205746110118,36.7779125034104,54,4,23,22,7,2018,3,0,0.0766606087897236,-45.7500334028802,6317.6,1
23-08-2018,07:23:54,-1.26309001083574,36.7643900033598,54,23,7,23,7,2018,4,0,0.0577422586158549,-45.7691022986187,6317.6,1
23-08-2018,11:33:54,-1.36466311846164,36.9116420588384,54,33,11,23,7,2018,4,0,0.122645001092077,-45.590723955756,6317.6,1
