"","date","time","latitude","longitude","sec","min","hour","day","month","year","wday","weekend","precipitation","relative_humidity","specific_humidity","temp","wind_u","wind_v","wind_res"
"1919","09-05-2018","05:54:24",-1.26227075756707,36.7265400227758,24,54,5,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1920","09-05-2018","05:58:54",-1.26261808449677,36.7185235021257,54,58,5,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1921","09-05-2018","05:59:24",-1.26261808449677,36.7185235021257,24,59,5,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1922","09-05-2018","06:03:54",-1.26058993504824,36.7185158632065,54,3,6,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1923","09-05-2018","06:19:54",-1.26261808449677,36.7185235021257,54,19,6,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1924","09-05-2018","06:19:54",-1.26058993504824,36.7185158632065,54,19,6,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1925","09-05-2018","06:26:54",-1.26058993504824,36.7185158632065,54,26,6,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1926","09-05-2018","06:27:54",-1.26261808449677,36.7185235021257,54,27,6,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1927","09-05-2018","06:28:24",-1.26058993504824,36.7185158632065,24,28,6,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1928","09-05-2018","06:29:54",-1.32815651050347,36.8707640046704,54,29,6,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1929","09-05-2018","06:37:24",-1.26058993504824,36.7185158632065,24,37,6,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1930","09-05-2018","06:39:24",-1.26261808449677,36.7185235021257,24,39,6,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1931","09-05-2018","06:39:54",-1.26261808449677,36.7185235021257,54,39,6,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1932","09-05-2018","06:50:54",-1.33143606788501,36.8885257668545,54,50,6,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1933","09-05-2018","06:53:24",-1.26261808449677,36.7185235021257,24,53,6,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1934","09-05-2018","06:55:54",-1.26261808449677,36.7185235021257,54,55,6,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1935","09-05-2018","06:58:24",-1.26261808449677,36.7185235021257,24,58,6,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1936","09-05-2018","07:00:54",-1.26261808449677,36.7185235021257,54,0,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1937","09-05-2018","07:01:24",-1.26085051092832,36.7167340033764,24,1,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1938","09-05-2018","07:03:24",-1.25590141063773,36.6955001578983,24,3,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1939","09-05-2018","07:03:54",-1.26058993504824,36.7185158632065,54,3,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1940","09-05-2018","07:04:54",-1.26087391546054,36.7167386502027,54,4,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1941","09-05-2018","07:06:54",-1.33139815369328,36.8885547604,54,6,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1942","09-05-2018","07:07:24",-1.26087391546054,36.7167386502027,24,7,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1943","09-05-2018","07:09:24",-1.26261808449677,36.7185235021257,24,9,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1944","09-05-2018","07:10:24",-1.26087391546054,36.7167386502027,24,10,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1945","09-05-2018","07:10:54",-1.26087391546054,36.7167386502027,54,10,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1946","09-05-2018","07:11:24",-1.26261808449677,36.7185235021257,24,11,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1947","09-05-2018","07:11:24",-1.2319320376282,36.6682338785344,24,11,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1948","09-05-2018","07:18:54",-1.33139815369328,36.8885547604,54,18,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1949","09-05-2018","07:20:24",-1.26261808449677,36.7185235021257,24,20,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1950","09-05-2018","07:28:54",-1.26058993504824,36.7185158632065,54,28,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1951","09-05-2018","07:30:54",-1.26085051092832,36.7167340033764,54,30,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1952","09-05-2018","07:32:24",-1.26087391546054,36.7167386502027,24,32,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1953","09-05-2018","07:32:54",-1.26087391546054,36.7167386502027,54,32,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1954","09-05-2018","07:36:24",-1.26261808449677,36.7185235021257,24,36,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1955","09-05-2018","07:38:54",-1.26085051092832,36.7167340033764,54,38,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1956","09-05-2018","07:38:54",-1.26085051092832,36.7167340033764,54,38,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1957","09-05-2018","07:39:24",-1.26058993504824,36.7185158632065,24,39,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1958","09-05-2018","07:43:24",-1.28330601066145,36.8271530033133,24,43,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1959","09-05-2018","07:48:24",-1.26058993504824,36.7185158632065,24,48,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1960","09-05-2018","07:49:24",-1.26087391546054,36.7167386502027,24,49,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1961","09-05-2018","07:49:24",-1.26085051092832,36.7167340033764,24,49,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1962","09-05-2018","07:49:54",-1.26085051092832,36.7167340033764,54,49,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1963","09-05-2018","07:50:24",-1.26058993504824,36.7185158632065,24,50,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1964","09-05-2018","07:58:24",-1.26087391546054,36.7167386502027,24,58,7,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1965","09-05-2018","08:00:24",-1.17028461115957,36.8404428034557,24,0,8,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1966","09-05-2018","08:14:54",-1.29860819533962,36.7607322116575,54,14,8,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1967","09-05-2018","08:19:54",-1.33139815369328,36.8885547604,54,19,8,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1968","09-05-2018","08:35:54",-1.26426660944345,36.7469852341573,54,35,8,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1969","09-05-2018","08:50:54",-1.26058993504824,36.7185158632065,54,50,8,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1970","09-05-2018","08:57:54",-1.26058993504824,36.7185158632065,54,57,8,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1971","09-05-2018","09:02:54",-1.26058993504824,36.7185158632065,54,2,9,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1972","09-05-2018","09:06:24",-1.26058993504824,36.7185158632065,24,6,9,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1973","09-05-2018","09:47:24",-1.2592257585231,36.7811318304235,24,47,9,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1974","09-05-2018","10:28:24",-1.26058993504824,36.7185158632065,24,28,10,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1975","09-05-2018","10:56:54",-1.21120584993076,36.8746188770605,54,56,10,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1976","09-05-2018","13:08:24",-1.33167731036268,36.8878734032309,24,8,13,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1977","09-05-2018","13:27:54",-1.27986161087183,36.8251532526025,54,27,13,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1978","09-05-2018","14:01:24",-1.26058993504824,36.7185158632065,24,1,14,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1979","09-05-2018","14:25:54",-1.32385994649529,36.7992949204657,54,25,14,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1980","09-05-2018","14:41:54",-1.26058993504824,36.7185158632065,54,41,14,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1981","09-05-2018","14:51:24",-1.32559992705075,36.7944915304479,24,51,14,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1982","09-05-2018","14:51:54",-1.32559992705075,36.7944915304479,54,51,14,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1983","09-05-2018","16:16:24",-1.32540219602396,36.8481301588456,24,16,16,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1984","09-05-2018","16:20:54",-1.33139815369328,36.8885547604,54,20,16,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1985","09-05-2018","16:21:54",-1.3253865103345,36.8481390031765,54,21,16,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1986","09-05-2018","16:39:24",-1.32746659850345,36.8521909850858,24,39,16,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1987","09-05-2018","18:15:54",-1.26244133570358,36.7271194777012,54,15,18,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1988","09-05-2018","18:52:54",-1.20223411101595,36.8383870034148,54,52,18,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1989","09-05-2018","18:53:24",-1.20223411101595,36.8383870034148,24,53,18,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1990","09-05-2018","19:53:54",-1.26744143487214,36.8355184023121,54,53,19,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1991","09-05-2018","21:13:54",-1.2262090019463,36.9160473272924,54,13,21,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1992","09-05-2018","21:14:24",-1.2262090019463,36.9160473272924,24,14,21,9,4,2018,3,0,28,91.67540741,0.011452425,14.34682617,-1.214409113,-0.902797818,1.51321954584357
"1993","09-05-2019","07:16:07",-1.3217719104949,36.8213228032654,7,16,7,9,4,2019,4,0,32.70000076,91.70000458,0.012656981,15.88170776,-1.706350088,-0.033869628,1.70668619685004
"1994","09-05-2019","07:16:37",-1.3217719104949,36.8213228032654,37,16,7,9,4,2019,4,0,32.70000076,91.70000458,0.012656981,15.88170776,-1.706350088,-0.033869628,1.70668619685004
"1995","09-05-2019","09:48:07",-1.29509721071999,36.7417716033256,7,48,9,9,4,2019,4,0,32.70000076,91.70000458,0.012656981,15.88170776,-1.706350088,-0.033869628,1.70668619685004
"1996","09-05-2019","10:00:37",-1.29509721071999,36.7417716033256,37,0,10,9,4,2019,4,0,32.70000076,91.70000458,0.012656981,15.88170776,-1.706350088,-0.033869628,1.70668619685004
"1997","09-05-2019","12:14:37",-1.26895387535962,36.832745621665,37,14,12,9,4,2019,4,0,32.70000076,91.70000458,0.012656981,15.88170776,-1.706350088,-0.033869628,1.70668619685004
"1998","09-05-2019","13:15:07",-1.27073001535296,36.8367444116632,7,15,13,9,4,2019,4,0,32.70000076,91.70000458,0.012656981,15.88170776,-1.706350088,-0.033869628,1.70668619685004
"1999","09-05-2019","20:15:37",-1.26032854423438,36.7708487699924,37,15,20,9,4,2019,4,0,32.70000076,91.70000458,0.012656981,15.88170776,-1.706350088,-0.033869628,1.70668619685004
"2000","09-06-2018","08:38:24",-1.30198766911029,36.7532779215299,24,38,8,9,5,2018,6,0,28.5,88.70000458,0.011050032,14.36687622,-1.121235371,0.516076624,1.23430297699582
"2001","09-06-2018","09:04:54",-1.29880773290806,36.7834896912985,54,4,9,9,5,2018,6,0,28.5,88.70000458,0.011050032,14.36687622,-1.121235371,0.516076624,1.23430297699582
"2002","09-06-2018","10:54:26",-1.29243908676206,36.8053045046103,26,54,10,9,5,2018,6,0,28.5,88.70000458,0.011050032,14.36687622,-1.121235371,0.516076624,1.23430297699582
"2003","09-06-2018","13:34:54",-1.28414891065933,36.8258607033126,54,34,13,9,5,2018,6,0,28.5,88.70000458,0.011050032,14.36687622,-1.121235371,0.516076624,1.23430297699582
"2004","09-06-2018","13:35:24",-1.28414891065933,36.8258607033126,24,35,13,9,5,2018,6,0,28.5,88.70000458,0.011050032,14.36687622,-1.121235371,0.516076624,1.23430297699582
"2005","09-06-2018","19:59:54",-1.2796067106746,36.8299148033172,54,59,19,9,5,2018,6,0,28.5,88.70000458,0.011050032,14.36687622,-1.121235371,0.516076624,1.23430297699582
"2006","09-06-2018","20:15:54",-1.09606881127075,37.0141346034964,54,15,20,9,5,2018,6,0,28.5,88.70000458,0.011050032,14.36687622,-1.121235371,0.516076624,1.23430297699582
"2007","09-06-2018","20:36:54",-1.32371301079058,36.9000985033684,54,36,20,9,5,2018,6,0,28.5,88.70000458,0.011050032,14.36687622,-1.121235371,0.516076624,1.23430297699582
"2008","09-06-2019","01:18:37",-1.25577406071181,36.8787641784253,37,18,1,9,5,2019,0,1,28.54208755,87.07764435,0.011969999,15.92809448,-0.384409159,0.125236809,0.404295263206966
"2009","09-06-2019","08:31:12",-1.26662371084323,36.746475403361,12,31,8,9,5,2019,0,1,28.54208755,87.07764435,0.011969999,15.92809448,-0.384409159,0.125236809,0.404295263206966
"2010","09-06-2019","08:31:37",-1.26662371084323,36.746475403361,37,31,8,9,5,2019,0,1,28.54208755,87.07764435,0.011969999,15.92809448,-0.384409159,0.125236809,0.404295263206966
"2011","09-06-2019","11:00:37",-0.672679913527802,36.8158668041157,37,0,11,9,5,2019,0,1,28.54208755,87.07764435,0.011969999,15.92809448,-0.384409159,0.125236809,0.404295263206966
"2012","09-06-2019","12:58:37",-1.32105691048958,36.8278187032642,37,58,12,9,5,2019,0,1,28.54208755,87.07764435,0.011969999,15.92809448,-0.384409159,0.125236809,0.404295263206966
"2013","09-06-2019","14:01:07",-1.28941451072061,36.7615835033277,7,1,14,9,5,2019,0,1,28.54208755,87.07764435,0.011969999,15.92809448,-0.384409159,0.125236809,0.404295263206966
"2014","09-06-2019","14:49:07",-0.9064015847691,37.7065400605133,7,49,14,9,5,2019,0,1,28.54208755,87.07764435,0.011969999,15.92809448,-0.384409159,0.125236809,0.404295263206966
"2015","09-06-2019","16:18:37",-1.28092361067727,36.8233495033177,37,18,16,9,5,2019,0,1,28.54208755,87.07764435,0.011969999,15.92809448,-0.384409159,0.125236809,0.404295263206966
"2016","09-06-2019","16:37:07",-1.29533891071411,36.7454267033242,7,37,16,9,5,2019,0,1,28.54208755,87.07764435,0.011969999,15.92809448,-0.384409159,0.125236809,0.404295263206966
"2017","09-06-2019","20:26:37",-1.29275881127045,36.8422218031572,37,26,20,9,5,2019,0,1,28.54208755,87.07764435,0.011969999,15.92809448,-0.384409159,0.125236809,0.404295263206966
"2018","09-06-2019","20:43:37",-1.02439791153176,37.0670170035734,37,43,20,9,5,2019,0,1,28.54208755,87.07764435,0.011969999,15.92809448,-0.384409159,0.125236809,0.404295263206966
"2019","09-06-2019","22:04:37",-1.02439791153176,37.0670170035734,37,4,22,9,5,2019,0,1,28.54208755,87.07764435,0.011969999,15.92809448,-0.384409159,0.125236809,0.404295263206966
"2020","09-07-2018","08:42:54",-1.28670201075967,36.7405768033369,54,42,8,9,6,2018,1,0,21.89999962,80.74186707,0.0099,14.1015564,-0.630014658,0.654160142,0.908209205346608
"2021","09-07-2018","11:23:54",-0.904263912190571,36.993434403755,54,23,11,9,6,2018,1,0,21.89999962,80.74186707,0.0099,14.1015564,-0.630014658,0.654160142,0.908209205346608
"2022","09-07-2018","11:56:54",-0.662938762534417,37.2087300039923,54,56,11,9,6,2018,1,0,21.89999962,80.74186707,0.0099,14.1015564,-0.630014658,0.654160142,0.908209205346608
"2023","09-07-2018","12:32:24",-2.0798751063499,37.4730188020633,24,32,12,9,6,2018,1,0,21.89999962,80.74186707,0.0099,14.1015564,-0.630014658,0.654160142,0.908209205346608
"2024","09-07-2018","13:01:54",-1.27145041064563,36.8800989033115,54,1,13,9,6,2018,1,0,21.89999962,80.74186707,0.0099,14.1015564,-0.630014658,0.654160142,0.908209205346608
"2025","09-07-2018","13:02:24",-1.27145041064563,36.8800989033115,24,2,13,9,6,2018,1,0,21.89999962,80.74186707,0.0099,14.1015564,-0.630014658,0.654160142,0.908209205346608
"2026","09-07-2018","14:45:54",-1.34534359855749,36.9024956953669,54,45,14,9,6,2018,1,0,21.89999962,80.74186707,0.0099,14.1015564,-0.630014658,0.654160142,0.908209205346608
"2027","09-07-2018","17:27:54",-1.11830296945932,37.0097039117716,54,27,17,9,6,2018,1,0,21.89999962,80.74186707,0.0099,14.1015564,-0.630014658,0.654160142,0.908209205346608
"2028","09-07-2018","17:55:54",-1.24479261558771,36.8676989548545,54,55,17,9,6,2018,1,0,21.89999962,80.74186707,0.0099,14.1015564,-0.630014658,0.654160142,0.908209205346608
"2029","09-07-2018","18:18:54",-1.2639371338088,36.757809789909,54,18,18,9,6,2018,1,0,21.89999962,80.74186707,0.0099,14.1015564,-0.630014658,0.654160142,0.908209205346608
"2030","09-07-2018","19:09:24",-1.21960328917606,36.8916372259335,24,9,19,9,6,2018,1,0,21.89999962,80.74186707,0.0099,14.1015564,-0.630014658,0.654160142,0.908209205346608
"2031","09-07-2018","22:10:24",-1.2856921106407,36.8346959033078,24,10,22,9,6,2018,1,0,21.89999962,80.74186707,0.0099,14.1015564,-0.630014658,0.654160142,0.908209205346608
"2032","09-08-2018","07:58:24",-1.29009001058876,36.8280150033307,24,58,7,9,7,2018,4,0,18.20000076,72.90000153,0.008755015,13.7885376,-1.459457994,-0.962094724,1.74804001504518
"2033","09-08-2018","08:28:24",-1.37183100119672,36.9198721109243,24,28,8,9,7,2018,4,0,18.20000076,72.90000153,0.008755015,13.7885376,-1.459457994,-0.962094724,1.74804001504518
"2034","09-08-2018","14:09:54",-0.950058912497712,36.6006880038175,54,9,14,9,7,2018,4,0,18.20000076,72.90000153,0.008755015,13.7885376,-1.459457994,-0.962094724,1.74804001504518
"2035","09-08-2018","14:19:24",-0.950058912497712,36.6006880038175,24,19,14,9,7,2018,4,0,18.20000076,72.90000153,0.008755015,13.7885376,-1.459457994,-0.962094724,1.74804001504518
"2036","09-08-2018","17:02:24",-1.34951195055821,36.904538221305,24,2,17,9,7,2018,4,0,18.20000076,72.90000153,0.008755015,13.7885376,-1.459457994,-0.962094724,1.74804001504518
"2037","09-08-2018","19:23:54",-1.29914280926961,36.8067951518385,54,23,19,9,7,2018,4,0,18.20000076,72.90000153,0.008755015,13.7885376,-1.459457994,-0.962094724,1.74804001504518
"2038","09-08-2018","19:58:54",-1.27493381149678,36.8234167409223,54,58,19,9,7,2018,4,0,18.20000076,72.90000153,0.008755015,13.7885376,-1.459457994,-0.962094724,1.74804001504518
"2039","09-08-2018","20:14:54",-1.27493381149678,36.8234167409223,54,14,20,9,7,2018,4,0,18.20000076,72.90000153,0.008755015,13.7885376,-1.459457994,-0.962094724,1.74804001504518
"2040","09-08-2018","20:21:54",-1.2630298600013,36.7643743598987,54,21,20,9,7,2018,4,0,18.20000076,72.90000153,0.008755015,13.7885376,-1.459457994,-0.962094724,1.74804001504518
"2041","09-08-2018","20:36:24",-1.39562837594942,36.9410248694783,24,36,20,9,7,2018,4,0,18.20000076,72.90000153,0.008755015,13.7885376,-1.459457994,-0.962094724,1.74804001504518
"2042","09-08-2018","21:01:54",-1.26378897205483,36.7639349848911,54,1,21,9,7,2018,4,0,18.20000076,72.90000153,0.008755015,13.7885376,-1.459457994,-0.962094724,1.74804001504518
"2043","09-08-2018","21:02:24",-1.25922601141305,36.7769270030382,24,2,21,9,7,2018,4,0,18.20000076,72.90000153,0.008755015,13.7885376,-1.459457994,-0.962094724,1.74804001504518
"2044","09-08-2018","23:10:54",-1.26433113609309,36.7469843524426,54,10,23,9,7,2018,4,0,18.20000076,72.90000153,0.008755015,13.7885376,-1.459457994,-0.962094724,1.74804001504518
"2045","09-09-2018","09:35:24",-1.25936693070694,36.843122763198,24,35,9,9,8,2018,0,1,17.60000038,77.5,0.00926,13.64998779,-1.808332443,-1.454360366,2.32060989797898
"2046","09-09-2018","09:46:24",-1.25936693070694,36.843122763198,24,46,9,9,8,2018,0,1,17.60000038,77.5,0.00926,13.64998779,-1.808332443,-1.454360366,2.32060989797898
"2047","09-09-2018","09:55:54",-1.23394196074986,36.9305048533437,54,55,9,9,8,2018,0,1,17.60000038,77.5,0.00926,13.64998779,-1.808332443,-1.454360366,2.32060989797898
"2048","09-09-2018","10:09:54",-1.25936693070694,36.843122763198,54,9,10,9,8,2018,0,1,17.60000038,77.5,0.00926,13.64998779,-1.808332443,-1.454360366,2.32060989797898
"2049","09-09-2018","13:15:54",-1.2691900107528,36.8064000033383,54,15,13,9,8,2018,0,1,17.60000038,77.5,0.00926,13.64998779,-1.808332443,-1.454360366,2.32060989797898
"2050","09-09-2018","14:52:24",-1.28636890532424,36.8264033616548,24,52,14,9,8,2018,0,1,17.60000038,77.5,0.00926,13.64998779,-1.808332443,-1.454360366,2.32060989797898
"2051","09-09-2018","18:41:24",-1.32983701041026,36.855809503272,24,41,18,9,8,2018,0,1,17.60000038,77.5,0.00926,13.64998779,-1.808332443,-1.454360366,2.32060989797898
"2052","09-09-2018","20:29:54",-1.19581576246536,36.9247509602137,54,29,20,9,8,2018,0,1,17.60000038,77.5,0.00926,13.64998779,-1.808332443,-1.454360366,2.32060989797898
"2053","09-09-2018","20:40:24",-1.21863695424949,36.8913614321549,24,40,20,9,8,2018,0,1,17.60000038,77.5,0.00926,13.64998779,-1.808332443,-1.454360366,2.32060989797898
"2054","09-09-2018","21:08:54",-1.20374433073791,36.917527483384,54,8,21,9,8,2018,0,1,17.60000038,77.5,0.00926,13.64998779,-1.808332443,-1.454360366,2.32060989797898
"2055","09-10-2018","05:28:39",-1.33143606788501,36.8885257668545,39,28,5,9,9,2018,2,0,28.5,85.11766815,0.011750881,15.85756836,-2.539711952,-0.259829104,2.55296846091312
"2056","09-10-2018","06:49:09",-1.31201866126765,36.8158078034359,9,49,6,9,9,2018,2,0,28.5,85.11766815,0.011750881,15.85756836,-2.539711952,-0.259829104,2.55296846091312
"2057","09-10-2018","07:46:09",-1.20374433073791,36.917527483384,9,46,7,9,9,2018,2,0,28.5,85.11766815,0.011750881,15.85756836,-2.539711952,-0.259829104,2.55296846091312
"2058","09-10-2018","09:51:09",-1.33583299383184,36.7767704590092,9,51,9,9,9,2018,2,0,28.5,85.11766815,0.011750881,15.85756836,-2.539711952,-0.259829104,2.55296846091312
"2059","09-10-2018","16:21:39",-1.26261808449677,36.7185235021257,39,21,16,9,9,2018,2,0,28.5,85.11766815,0.011750881,15.85756836,-2.539711952,-0.259829104,2.55296846091312
"2060","09-10-2018","16:33:39",-1.31963276778804,36.8379822621182,39,33,16,9,9,2018,2,0,28.5,85.11766815,0.011750881,15.85756836,-2.539711952,-0.259829104,2.55296846091312
"2061","09-10-2018","16:36:09",-1.26261808449677,36.7185235021257,9,36,16,9,9,2018,2,0,28.5,85.11766815,0.011750881,15.85756836,-2.539711952,-0.259829104,2.55296846091312
"2062","09-10-2018","17:18:39",-1.27306111238582,36.8129184019364,39,18,17,9,9,2018,2,0,28.5,85.11766815,0.011750881,15.85756836,-2.539711952,-0.259829104,2.55296846091312
"2063","09-11-2018","05:15:39",-1.26426660944345,36.7469852341573,39,15,5,9,10,2018,5,0,24.04966164,85.20000458,0.012279999,16.53276978,-2.771887064,-1.13076663,2.99365847535956
"2064","09-11-2018","06:35:09",-1.20157346792097,36.9190224631382,9,35,6,9,10,2018,5,0,24.04966164,85.20000458,0.012279999,16.53276978,-2.771887064,-1.13076663,2.99365847535956
"2065","09-11-2018","06:44:09",-1.43111406490836,36.9636328215386,9,44,6,9,10,2018,5,0,24.04966164,85.20000458,0.012279999,16.53276978,-2.771887064,-1.13076663,2.99365847535956
